"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","EE",101132,"2","2008","25",27068,21294,0,0,,,,,,,,0,1912,0,0,0,,1,,0,70,0,,5704,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2236.91","3","3","2","2","2","2","2","1","6","2","1","NA","NA","568.81","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","1","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","EE",101153,"1","2008","19",44408,42209,0,0,,,,,,,,0,0,0,0,0,,0,,0,2,0,,2197,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","3195.58","3","2","2","2","2","2","1","1","6","2","1","NA","NA","202.6","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","NA","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",101162,"1","2008","9",30436,21884,0,0,,,,,,,,0,280,1244,0,0,,29,,0,12,0,,8540,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","5112.93","3","3","2","2","2","2","2","1","6","2","1","NA","NA","361.1","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",101172,"1","2008","27",9894,6990,0,0,,,,,,,,0,6081,0,0,0,,0,,0,71,0,,2833,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","5112.93","3","2","2","2","2","2","2","1","6","2","1","NA","NA","568.81","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",101191,"1","2008","16",12091,10514,0,0,,,,,,,,0,143,0,0,0,,1,,0,0,0,,1578,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","2","2","2","2","2","2","1","1","2","2","1","NA","NA","73.63","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","2","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","EE",101247,"2","2008","18",10586,-457,0,0,,,,,,,,0,279,0,0,0,,0,,0,5,5328,,5709,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","575.2","2","NA","2","2","2","1","1","1","4","2","1","NA","NA","495.32","NA","1","NA","3","1","2","NA","NA","1","2","NA","NA","1","2","NA","2","2","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",101291,"2","2008","18",56509,51496,0,0,,,,,,,,0,93,0,0,0,,14,,0,151,0,,4863,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","2","2","2","1","1","2","1","1","3","1","1","NA","NA","286.77","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","1","2","2","NA","2","2","1","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",101293,"2","2008","32",27073,25764,0,0,,,,,,,,0,420,0,0,519,,0,,0,0,0,,1309,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","5112.93","3","3","2","2","2","2","2","1","3","2","1","NA","NA","361.1","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",101348,"2","2008","29",8057,4853,0,0,,,,,,,,0,274,0,0,0,,5,,0,39,0,,3164,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1917.35","1","NA","1","2","2","2","4","1","4","2","1","NA","NA","233.92","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",101375,"1","2008","32",15288,14621,0,0,,,,,,,,0,366,0,0,1085,,0,,0,1,0,,666,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","4","766.94","2","2","2","2","2","2","4","2","3","2","1","NA","NA","253.54","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","2","1","2","2","2","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","EE",101376,"1","2008","13",24472,24471,0,0,,,,,,,,0,431,0,0,0,,0,,0,0,0,,1,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","5","1597.79","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","108.65","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","2","NA","NA","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","4","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",101387,"2","2008","14",29108,28293,0,0,,,,,,,,0,1350,0,0,0,,10,,0,0,0,,815,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1917.35","3","3","2","2","2","1","4","1","2","1","1","NA","NA","233.92","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","2","2","NA","NA","NA","NA","2","1","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","EE",101454,"1","2008","19",35501,33542,0,0,,,,,,,,0,346,0,0,0,,0,,0,6,0,,1952,"NA","3","NA","2","NA","3","1","1","1","1","1","1","1","1","4","575.2","3","3","1","2","2","2","1","1","2","1","1","NA","NA","158.5","NA","1","NA","3","1","2","NA","NA","1","2","NA","NA","1","2","NA","2","NA","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",101466,"1","2008","20",8691,5463,0,0,,,,,,,,0,1944,0,0,0,,3,,0,58,0,,3170,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1917.35","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","81.81","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","2","2","2","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","4",2.1,,,,,,
"2008","EE",101479,"2","2008","12",4298,3060,0,0,,,,,,,,0,156,0,0,0,,31,,0,16,0,,1221,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1917.35","2","3","2","2","2","2","1","1","4","2","1","NA","NA","81.81","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","NA","2","NA","2","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","EE",101488,"1","2008","23",19572,17524,2297,2297,,,,,,,,2297,1376,0,0,0,,13,,0,42,0,,2005,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","2","NA","2","2","2","2","1","1","2","1","1","NA","NA","106.29","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","2","2","2","NA","2","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",101490,"2","2008","16",9037,7517,0,0,,,,,,,,0,0,0,0,0,,25,,0,70,0,,1450,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","3195.58","3","3","2","2","2","2","1","1","6","2","1","NA","NA","361.1","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",101551,"2","2008","22",41977,36722,0,0,,,,,,,,0,375,0,0,0,,0,,0,16,0,,5240,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","958.67","1","3","1","2","2","2","4","1","4","2","1","NA","NA","158.5","NA","1","NA","3","1","2","NA","NA","1","2","NA","NA","1","NA","2","NA","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",101567,"2","2008","19",12597,10909,0,0,,,,,,,,0,317,0,0,0,,2,,114,2,0,,1686,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3195.58","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","202.6","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","EE",101589,"2","2008","11",12615,10530,0,0,,,,,,,,0,37,0,0,0,,0,,0,0,0,,2085,"NA","NA","NA","3","NA","NA","1","1","1","1","1","2","1","1","4","958.67","2","NA","2","2","1","2","4","1","4","2","1","NA","NA","218.58","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","2","2","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",101596,"2","2008","11",27731,25654,0,0,,,,,,,,0,3503,0,0,0,,0,,0,37,0,,2040,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","5112.93","3","3","2","2","2","2","1","1","6","2","1","NA","NA","568.81","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","2","1","2","NA","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",101600,"2","2008","13",11436,8270,0,0,,,,,,,,0,114,0,0,0,,0,,0,0,0,,3166,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","958.67","2","NA","2","1","2","2","1","2","4","2","1","NA","NA","395.17","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","1","2","2","2","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",101672,"2","2008","28",30659,29431,0,0,,,,,,,,0,8447,0,0,0,,3,,0,0,0,,1228,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","5112.93","2","3","2","2","2","2","2","1","6","2","1","NA","NA","562.42","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","NA","1","2","2","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","EE",101682,"2","2008","9",12678,10238,0,0,,,,,,,,0,248,0,0,0,,5,,0,101,0,,2339,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1597.79","3","3","2","2","2","2","1","1","6","2","1","NA","NA","361.1","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","NA","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",101702,"1","2008","13",12124,10687,0,0,,,,,,,,0,0,0,0,0,,5,,0,14,0,,1423,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","3195.58","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","277.95","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","NA","NA","NA","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","EE",101703,"1","2008","31",40277,33534,0,0,,,,,,,,0,856,0,0,0,,0,,0,35,0,,6708,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","5","639.12","2","3","1","2","2","2","1","1","4","2","1","NA","NA","103.35","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","2","1","NA","2","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",101769,"2","2008","10",34687,33256,0,0,,,,,,,,0,471,0,0,0,,0,,0,0,0,,1431,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1597.79","2","3","2","2","2","2","2","1","6","2","1","NA","NA","361.1","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","EE",101794,"2","2008","14",19026,15809,0,0,,,,,,,,0,474,0,0,0,,2,,35,45,0,,3172,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","2","5","1278.23","3","3","2","2","2","2","3","1","4","1","1","NA","NA","597.25","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","1","NA","2","NA","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",101819,"2","2008","19",28488,27276,0,0,,,,,,,,0,1114,0,168,0,,0,,0,16,0,,1196,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","2","2","2","2","2","1","2","1","3","1","1","NA","NA","81.81","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","2","1","2","2","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","EE",101830,"1","2008","12",24105,21807,0,0,,,,,,,,0,254,0,0,0,,0,,0,3,0,,2295,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","639.12","3","NA","2","2","2","2","3","1","3","2","1","NA","NA","45.31","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","NA","2","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","4",2.5,,,,,,
"2008","EE",101864,"2","2008","17",12260,8908,0,0,,,,,,,,0,0,0,0,0,,9,,0,3,0,,3348,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3195.58","3","3","2","2","2","2","1","1","6","2","1","NA","NA","568.81","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",101928,"2","2008","23",19661,13565,0,0,,,,,,,,0,439,0,0,0,,0,,0,0,0,,6096,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","3","1","4","766.94","2","2","2","1","2","2","4","1","1","2","1","NA","NA","86.28","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","2","2","2","2","2","2","2","NA","NA","NA","5","NA","NA","2","NA","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",101958,"1","2008","14",9851,7404,0,0,,,,,,,,0,211,0,0,0,,0,,0,9,0,,2438,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1597.79","3","NA","1","2","1","1","4","1","4","2","1","NA","NA","154.67","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","1","NA","NA","NA","2","2","1","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",101982,"2","2008","22",16025,12069,0,0,,,,,,,,0,386,0,0,0,,0,,0,2,0,,3954,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","2","319.56","3","NA","1","2","1","2","4","1","4","2","1","NA","NA","233.92","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","2","NA","2","NA","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","4",2.5,,,,,,
"2008","EE",101995,"1","2008","15",21332,16164,0,0,,,,,,,,0,271,0,0,0,,0,,0,29,0,,5138,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","766.94","3","2","2","2","2","2","3","1","3","2","1","NA","NA","93.95","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","2","NA","2","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",102049,"2","2008","14",33436,31611,0,0,,,,,,,,0,338,0,0,0,,3,,0,2,0,,1823,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1597.79","3","2","2","2","2","2","1","1","6","2","1","NA","NA","361.1","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","NA","2","2","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",102081,"1","2008","26",1006,-4157,0,0,,,,,,,,0,471,0,0,0,,2,,0,74,0,,5089,"NA","3","NA","3","NA","3","1","1","1","1","1","1","3","1","4","1597.79","3","2","1","2","1","2","1","1","4","1","1","NA","NA","127.18","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","2","NA","2","2","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","EE",102117,"1","2008","19",33528,30359,0,0,,,,,,,,0,0,0,0,0,,0,,0,37,0,,3132,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","639.12","2","2","2","2","2","2","1","1","4","2","1","NA","NA","214.1","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","2","2","2","2","NA","2","2","1","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",102132,"1","2008","14",20415,18772,0,0,,,,,,,,0,858,0,0,0,,0,,0,49,0,,1594,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3195.58","2","3","2","2","2","2","1","1","6","2","1","NA","NA","202.6","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","NA","2","2","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",102174,"1","2008","26",12767,10167,0,0,,,,,,,,0,1609,0,0,0,,12,,0,10,0,,2590,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","5112.93","3","3","2","2","2","2","2","1","6","2","1","NA","NA","202.6","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",102176,"2","2008","21",15224,11880,0,0,,,,,,,,0,0,0,0,0,,12,,0,7,0,,3336,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","5112.93","3","3","2","2","2","2","1","1","6","2","1","NA","NA","277.95","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",102190,"1","2008","17",20046,14365,0,0,,,,,,,,0,249,0,0,0,,3,,0,5,0,,5677,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","766.94","1","3","2","1","2","2","1","1","2","2","1","NA","NA","118.24","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",102213,"1","2008","27",16107,11161,0,0,,,,,,,,0,3196,0,0,0,,7,,0,9,0,,4937,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3195.58","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","361.1","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","NA","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",102223,"1","2008","6",9439,3922,0,0,,,,,,,,0,663,0,0,0,,9,,0,0,0,,5517,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3195.58","3","3","2","2","2","2","1","1","6","2","1","NA","NA","202.6","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","NA","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",102241,"1","2008","11",19297,15674,0,0,,,,,,,,0,0,0,0,0,,2,,0,46,0,,3577,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1278.23","3","NA","2","2","2","2","3","1","4","2","1","NA","NA","495.32","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","2","2","NA","2","2","NA","NA","NA","1","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",102253,"1","2008","21",18206,11844,0,0,,,,,,,,0,567,0,0,0,,0,,0,8,0,,6355,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","3195.58","3","3","2","2","2","2","2","1","6","2","1","NA","NA","202.6","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",102288,"1","2008","24",17963,15209,0,0,,,,,,,,0,67,0,0,0,,2,,0,12,0,,2743,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","1150.41","2","1","1","1","2","2","3","1","5","2","1","NA","NA","286.77","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","2","2","2","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","4","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",102310,"1","2008","15",29101,28696,0,0,,,,,,,,0,363,0,0,0,,0,,0,0,0,,404,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","958.67","2","2","2","2","2","2","2","1","4","2","1","NA","NA","158.5","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","NA","NA","2","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","EE",102397,"1","2008","19",44103,41149,0,0,,,,,,,,0,258,0,0,0,,10,,0,0,0,,2954,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3195.58","2","3","2","2","2","2","2","1","5","2","1","NA","NA","562.42","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","NA","1","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","EE",102414,"2","2008","18",14404,11278,0,0,,,,,,,,0,4204,0,0,0,,0,,0,48,0,,3079,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","1597.79","2","2","2","2","2","2","4","1","4","2","1","319.56","NA","55.54","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","2","2","2","2","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","EE",102424,"1","2008","24",32790,30615,0,0,,,,,,,,0,0,0,0,0,,2,,0,5,0,,2170,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","575.2","2","1","2","2","2","2","4","1","2","2","1","NA","NA","98.1","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","EE",102427,"1","2008","19",12148,10812,0,0,,,,,,,,0,1580,0,0,0,,0,,0,1,0,,1334,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3195.58","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","562.42","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","2","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
