"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH080","HH081","HH090","HH091","HA010","HA020","HA030","HA040","HA050","HA060","HA070","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010","R_HA030","R_HA040","R_HA050","R_HA060","R_HA070"
"2010","EE",86983,"1","2010","15",9517,8264,0,0,,,,,,,,,0,260,0,0,0,,0,,0,9,0,,1244,,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","3","4","639.12","3","2","2","2","2","1","4","1","NA","2","2","1","NA","NA","338.41","83.15","NA","1","NA","1","1","1","126502","543302","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",86989,"2","2010","14",29503,26578,491,491,,,,,,,,,491,295,0,0,0,,0,,0,0,595,,2330,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","3","2","2","2","2","2","4","1","NA","3","2","1","NA","NA","447.38","155.05","NA","1","NA","1","1","NA","226001","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87005,"1","2010","19",19878,15149,0,0,,,,,,,,,0,0,0,0,0,,0,,0,308,0,,4420,,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","2","3195.58","2","NA","2","2","2","2","4","1","NA","4","2","1","NA","NA","87.56","0","NA","1","NA","1","1","1","564701","284202","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87007,"1","2010","12",10000,7325,0,0,,,,,,,,,0,0,0,0,0,,0,,0,148,0,,2526,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","830.85","3","1","2","2","2","2","4","1","NA","6","2","1","287.6","NA","189.82","0","NA","1","NA","1","1","1","189301","NA","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",87040,"2","2010","15",12184,11591,0,0,,,,,,,,,0,6431,0,0,0,,0,,0,52,0,,540,,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","1","1278.23","3","NA","2","2","2","2","4","1","NA","3","2","1","NA","NA","447.38","0","NA","1","NA","1","1","1","309102","NA","NA","NA","NA","3",1.6,,,,,,,,,,,
"2010","EE",87059,"2","2010","14",17436,15316,0,0,,,,,,,,,0,438,0,0,0,,1,,0,20,0,,2101,,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","5","1086.5","2","NA","2","2","2","2","4","1","NA","2","2","1","NA","NA","116.13","0","NA","1","NA","1","1","1","226001","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87083,"1","2010","16",7523,7120,0,0,,,,,,,,,0,193,0,0,0,,3,,0,2,0,,402,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","2","3834.7","2","NA","2","2","1","2","4","1","NA","2","2","1","NA","NA","300.07","0","NA","1","NA","1","2","1","321501","78601","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87149,"2","2010","11",15694,13666,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,2028,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","1","1086.5","2","3","2","2","2","2","1","1","NA","2","2","1","NA","NA","69.34","0","NA","1","NA","1","2","NA","226001","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87151,"1","2010","8",20878,16363,0,0,,,,,,,,,0,1113,0,0,0,,7,,0,121,0,,4394,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","3","4","1278.23","3","3","2","2","2","2","1","1","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","1","1","24501","307401","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87161,"1","2010","24",8411,7618,0,0,,,,,,,,,0,500,0,0,0,,0,,0,1,0,,792,,"NA","NA","NA","2","NA","3","2","1","1","1","1","1","1","1","3","894.76","3","NA","2","2","2","2","1","1","NA","3","2","1","NA","NA","75.42","0","NA","3","NA","1","1","1","134401","91902","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87195,"1","2010","14",9648,5905,0,0,,,,,,,,,0,374,0,0,0,,2,,0,35,0,,3708,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3195.58","1","NA","2","2","2","1","3","1","NA","6","2","1","NA","NA","183.43","229.19","NA","1","NA","1","1","1","321701","321702","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87200,"1","2010","11",33631,28268,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,5361,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","3195.58","1","1","2","2","2","2","2","1","NA","6","1","1","NA","NA","153.39","0","NA","1","NA","1","2","1","307402","24502","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",87281,"1","2010","11",15546,14357,0,0,,,,,,,,,0,7766,0,0,0,,2,,0,0,0,,1189,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1278.23","1","3","2","2","2","2","1","1","NA","2","2","1","102.26","NA","146.36","285.11","NA","1","NA","1","1","1","232501","NA","7","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87308,"1","2010","15",48824,46961,0,0,,,,,,,,,0,254,0,0,1775,,2,,0,0,0,,1863,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","1150.41","3","NA","2","2","2","2","4","1","NA","2","2","1","NA","NA","69.34","0","NA","1","NA","1","1","1","405201","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87309,"2","2010","29",6693,5217,0,0,,,,,,,,,0,452,0,0,0,,0,,0,1,0,,1475,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3195.58","3","NA","2","2","2","2","2","1","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","147501","321702","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",87312,"2","2010","13",31851,25461,0,0,,,,,,,,,0,0,0,0,0,,0,,0,91,0,,6298,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","3","5","1278.23","1","NA","2","2","2","2","2","1","NA","6","2","1","NA","NA","180.23","0","NA","1","NA","1","1","1","321701","307401","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",87319,"1","2010","20",55504,54821,0,0,,,,,,,,,0,11697,0,10397,0,,0,,0,1,0,,682,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1278.23","2","NA","2","2","2","2","3","1","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","307402","321702","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87326,"2","2010","15",12336,6694,0,0,,,,,,,,,0,282,0,0,0,,0,,0,114,0,,5528,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","3","4","3195.58","1","3","2","2","2","1","3","1","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","24501","147502","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87329,"1","2010","18",21471,18458,0,0,,,,,,,,,0,58,0,0,0,,10,,0,3013,0,,0,,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","2","4","639.12","2","3","2","2","2","2","4","1","NA","6","2","1","NA","NA","92.03","141.63","NA","1","NA","2","1","1","555801","479102","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",87341,"2","2010","34",9146,7153,0,0,,,,,,,,,0,475,0,0,0,,0,,0,4,0,,1989,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","965.07","2","2","2","1","2","2","4","1","NA","3","2","1","NA","NA","441.18","155.05","NA","1","NA","1","1","NA","NA","383802","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87353,"2","2010","9",21381,19401,0,0,,,,,,,,,0,107,0,0,0,,0,,0,0,0,,1980,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","1278.23","2","NA","2","2","2","2","4","4","NA","3","2","1","NA","NA","162.34","378.8","NA","1","NA","1","NA","1","457201","336302","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87362,"2","2010","13",28544,27584,0,0,,,,,,,,,0,0,0,0,0,,6,,0,0,0,,960,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1278.23","2","NA","2","2","2","1","3","1","NA","3","2","1","NA","NA","447.38","0","NA","1","NA","1","1","1","383801","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87391,"1","2010","11",25841,16105,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,9736,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1278.23","2","3","1","2","2","1","1","1","NA","6","2","1","NA","NA","183.43","0","NA","1","NA","1","2","1","321701","321702","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87456,"1","2010","50",15398,13802,0,0,,,,,,,,,0,0,0,0,0,,0,,0,12,0,,1584,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","1","958.67","2","2","2","2","2","2","4","1","NA","2","2","1","NA","NA","110.76","0","NA","1","NA","1","NA","1","85602","275902","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87477,"1","2010","22",6954,-2254,0,0,,,,,,,,,0,62,0,0,0,,0,,0,857,0,,8351,,"NA","NA","NA","3","NA","3","1","2","1","1","1","1","1","2","4","958.67","1","1","2","2","2","2","4","4","NA","2","2","1","NA","NA","85.64","36.17","NA","1","NA","1","2","1","625301","55901","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87529,"2","2010","10",2451,-849,0,0,,,,,,,,,0,0,0,0,0,,18,,0,6,0,,3295,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1022.59","2","3","2","1","2","2","3","1","NA","2","2","2","NA","NA","447.38","0","NA","1","NA","1","2","1","204101","309101","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",87532,"1","2010","3",18429,17026,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1402,,"NA","2","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","575.2","2","NA","2","2","2","2","1","4","NA","4","2","1","NA","NA","253.6","37.58","NA","1","NA","1","2","1","404901","NA","5","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87544,"1","2010","39",17197,14160,0,0,,,,,,,,,0,229,0,0,0,,0,,0,83,0,,2954,,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","3","2236.91","3","2","2","2","2","1","2","1","NA","1","2","1","NA","NA","64.87","78.48","NA","1","NA","1","2","1","234801","503202","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87616,"1","2010","15",25664,22862,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2802,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","1150.41","2","3","2","2","2","2","4","1","NA","2","2","1","NA","NA","169.05","292.72","NA","1","NA","1","1","1","543301","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87672,"1","2010","14",11832,9709,0,0,,,,,,,,,0,151,0,0,0,,0,,0,13,0,,2111,,"NA","3","NA","3","NA","NA","2","1","2","1","1","2","1","3","3","766.94","1","2","2","2","1","2","3","1","NA","4","2","1","NA","NA","78.16","0","NA","3","NA","1","2","1","NA","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87697,"1","2010","19",14467,14414,0,0,,,,,,,,,0,298,0,0,0,,2,,0,0,0,,53,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","3","3","1278.23","1","3","2","2","2","2","1","1","NA","6","2","1","NA","NA","180.23","0","NA","1","NA","1","1","1","321701","263002","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87704,"1","2010","16",36064,32892,245,245,,,,,,,,,245,0,0,0,0,,0,,0,68,0,,3104,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1150.41","1","2","2","2","2","2","1","1","NA","3","2","1","NA","NA","162.4","0","NA","1","NA","1","2","1","244902","232502","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87724,"2","2010","31",13799,9889,0,0,,,,,,,,,0,0,0,0,0,,0,,0,6,2160,,1743,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","319.56","3","NA","2","2","2","2","3","1","NA","2","2","1","NA","NA","69.34","0","NA","1","NA","1","2","NA","405201","NA","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",87737,"1","2010","14",27886,25455,0,0,,,,,,,,,0,468,0,0,520,,4,,0,1,0,,2430,,"NA","NA","NA","3","NA","NA","1","1","1","1","3","1","1","1","4","1278.23","3","3","2","2","2","2","1","1","NA","6","2","1","NA","NA","153.39","0","NA","1","NA","1","2","1","263001","321702","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",87753,"2","2010","9",15863,11906,0,0,,,,,,,,,0,0,0,0,0,,7,,0,1,0,,3955,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3195.58","2","3","2","2","2","2","1","4","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","321701","263002","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87845,"2","2010","34",37258,35382,0,0,,,,,,,,,0,143,0,0,0,,6,,0,2,0,,1874,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","3195.58","2","NA","2","2","2","2","3","1","NA","6","2","1","NA","NA","204.52","0","NA","1","NA","1","1","1","147501","321702","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",87862,"2","2010","11",18430,17210,0,0,,,,,,,,,0,0,0,0,0,,0,,0,33,0,,1186,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","3","4","3195.58","3","3","2","2","2","2","2","1","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","321701","321702","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",87884,"1","2010","50",15369,8728,0,0,,,,,,,,,0,310,0,0,0,,1,,0,0,0,,6640,,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","5","703.03","1","2","2","2","2","2","3","1","NA","3","2","1","NA","NA","69.34","113.76","NA","1","NA","1","2","NA","451301","405202","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",87898,"1","2010","15",13479,10623,0,0,,,,,,,,,0,104,0,0,0,,0,,0,33,0,,2822,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","3","3","1533.88","2","2","2","2","1","2","4","1","NA","2","2","1","NA","NA","341.93","0","NA","1","NA","1","1","1","610601","94202","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87900,"2","2010","9",31225,30626,380,380,,,,,,,,,380,0,0,0,0,,2,,0,11,0,,588,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","1","3","2","2","2","1","1","1","NA","6","2","1","NA","NA","425.01","229.19","NA","1","NA","1","1","1","321701","263002","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87935,"2","2010","18",13607,13724,0,0,,,,,,,,,0,438,0,0,0,,3,,0,226,0,,-343,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","3195.58","3","3","2","2","2","1","2","1","NA","5","2","1","NA","NA","180.23","0","NA","1","NA","1","2","1","263001","321702","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",87956,"2","2010","11",16694,15238,0,0,,,,,,,,,0,547,0,0,0,,0,,0,13,0,,1442,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","3","1278.23","1","NA","2","1","1","2","3","1","NA","4","2","1","NA","NA","447.38","0","NA","1","NA","1","2","NA","432001","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",87987,"1","2010","9",35669,33930,0,0,,,,,,,,,0,585,0,0,0,,0,,0,40,0,,1699,,"NA","NA","NA","3","NA","NA","1","1","1","1","3","1","1","3","5","1278.23","1","NA","2","2","2","2","1","1","NA","6","2","1","NA","NA","183.43","0","NA","1","NA","1","1","1","321701","147502","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88036,"2","2010","16",6130,1215,0,0,,,,,,,,,0,0,0,0,0,,1,,0,6,0,,4908,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1597.79","2","3","2","2","2","2","4","1","NA","4","2","1","NA","NA","110.76","242.1","NA","1","NA","1","1","1","296301","NA","NA","NA","NA","3",1.6,,,,,,,,,,,
"2010","EE",88059,"1","2010","21",13396,2564,0,0,,,,,,,,,0,5954,0,0,0,,92,,0,0,0,,10832,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1278.23","2","3","2","2","2","2","4","1","NA","4","2","1","NA","NA","181.64","0","NA","1","NA","1","1","1","405201","NA","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88064,"1","2010","15",29531,28239,0,0,,,,,,,,,0,1943,0,0,0,,0,,0,0,0,,1292,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","1917.35","2","3","2","2","2","2","4","1","NA","2","2","1","287.6","NA","568.94","0","NA","1","NA","1","2","1","191001","94202","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",88102,"2","2010","18",17394,16140,0,0,,,,,,,,,0,1492,0,0,0,,0,,497,17,0,,1237,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3195.58","2","3","2","2","2","1","1","1","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","1","1","321701","321702","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",88127,"2","2010","13",39094,36511,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2583,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","3","1","1278.23","3","2","2","1","2","2","4","1","NA","2","1","1","NA","NA","624.8","0","NA","1","NA","1","1","1","405201","405202","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",88139,"2","2010","21",14318,14299,0,0,,,,,,,,,0,0,0,0,1533,,0,,0,0,0,,19,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1278.23","3","2","2","2","2","2","3","1","NA","2","2","1","NA","NA","69.34","0","NA","1","NA","1","NA","1","160401","NA","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88152,"2","2010","8",5632,8,0,0,,,,,,,,,0,260,0,0,0,,0,,0,38,0,,5586,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","1","NA","2","2","2","2","2","1","NA","6","2","1","NA","NA","183.43","0","NA","1","NA","1","1","1","147501","24502","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88164,"1","2010","14",1962,1365,0,0,,,,,,,,,0,67,0,0,0,,5,,0,3,0,,594,,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","2","5","1917.35","2","NA","2","2","2","2","1","1","NA","1","1","1","NA","NA","111.85","0","NA","1","NA","1","1","1","NA","584002","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88172,"1","2010","24",18300,14601,0,0,,,,,,,,,0,3734,0,0,0,,0,,0,124,0,,3576,,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","4","958.67","1","2","2","2","2","2","1","1","NA","3","2","1","NA","NA","55.6","101.3","NA","1","NA","1","1","1","274101","608202","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88225,"1","2010","16",27271,26568,0,0,,,,,,,,,0,1672,0,11608,0,,0,,0,5,0,,698,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1278.23","2","NA","2","1","2","2","4","1","NA","4","2","1","NA","NA","181.64","0","NA","1","NA","1","2","NA","451301","274602","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88278,"2","2010","18",5284,1060,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4224,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","1","3","2","2","2","2","2","1","NA","6","2","1","NA","NA","180.23","0","NA","1","NA","1","1","1","307402","263002","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",88319,"2","2010","18",16948,15394,0,0,,,,,,,,,0,1741,0,0,0,,0,,0,29,0,,1524,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","3195.58","1","NA","2","2","2","1","2","1","NA","3","2","1","NA","NA","180.23","0","NA","1","NA","1","2","1","147501","321702","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",88366,"1","2010","14",16505,12370,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4134,0,,0,,"NA","NA","NA","3","NA","1","1","1","2","1","1","1","1","1","4","639.12","2","2","2","2","1","2","NA","1","NA","4","2","1","NA","NA","144.06","0","NA","1","NA","1","1","NA","24401","310801","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88375,"2","2010","28",12501,4732,0,0,,,,,,,,,0,59,0,0,0,,0,,0,0,0,,7769,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","1278.23","1","2","2","1","2","1","4","1","NA","5","2","1","NA","NA","308.63","0","NA","1","NA","1","2","1","545302","131302","5","NA","NA","3",2,,,,,,,,,,,
"2010","EE",88413,"2","2010","9",26876,23125,0,0,,,,,,,,,0,382,0,0,0,,0,,0,0,0,,3752,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","2236.91","2","1","2","2","2","2","4","1","NA","2","2","1","NA","NA","205.16","78.48","NA","1","NA","1","1","NA","274101","91001","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",88427,"1","2010","26",37911,35876,0,0,,,,,,,,,0,0,0,0,0,,32,,0,0,0,,2035,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3195.58","2","NA","2","2","2","2","1","1","NA","6","2","1","NA","NA","180.23","0","NA","1","NA","1","2","1","147501","321702","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88433,"2","2010","19",22126,19721,0,0,,,,,,,,,0,2087,0,0,0,,3,,0,175,0,,2230,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","1","3","2","2","2","2","1","1","NA","3","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","321701","263002","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",88442,"1","2010","11",12115,11634,0,0,,,,,,,,,0,484,336,1505,0,,0,,0,0,0,,481,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","958.67","2","2","2","2","2","2","4","1","NA","2","1","1","NA","NA","132.94","0","NA","1","NA","3","2","1","57801","85601","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88444,"1","2010","10",14201,12048,0,0,,,,,,,,,0,0,0,0,0,,74,,0,0,0,,2154,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","703.03","3","2","2","2","2","2","4","1","NA","2","2","1","NA","NA","256.92","83.15","NA","1","NA","1","1","1","87701","NA","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88450,"1","2010","33",7021,-6594,0,0,,,,,,,,,0,0,0,0,0,,0,,0,684,0,,12932,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","1","3","2","2","2","2","1","1","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","307402","307401","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88451,"1","2010","17",16232,15110,0,0,,,,,,,,,0,117,0,0,0,,57,,0,1,0,,1121,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","1","3","2","2","2","1","2","1","NA","3","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","217601","24502","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88502,"2","2010","15",6968,5319,653,653,,,,,,,,,653,0,0,0,0,,0,,0,8,0,,1641,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","3","4","1214.32","2","NA","2","2","2","1","1","1","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","1","1","263001","321702","NA","NA","NA","3",1.6,,,,,,,,,,,
"2010","EE",88512,"1","2010","15",16328,9348,0,0,,,,,,,,,0,0,0,0,0,,0,,0,206,0,,6774,,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","3","1278.23","1","3","2","2","1","2","3","1","NA","3","2","1","NA","NA","354.71","83.15","NA","1","NA","1","1","1","NA","85601","7","NA","NA","3",2,,,,,,,,,,,
"2010","EE",88520,"1","2010","13",7877,5063,0,0,,,,,,,,,0,0,0,0,0,,1,,0,92,0,,2723,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","1","NA","2","2","2","2","4","1","NA","1","2","1","NA","NA","246.64","0","NA","1","NA","1","1","1","160401","405202","NA","NA","NA","3",1.6,,,,,,,,,,,
"2010","EE",88552,"1","2010","12",19010,13625,0,0,,,,,,,,,0,0,0,0,0,,3,,0,17,0,,5369,,"NA","NA","NA","3","NA","3","2","1","2","1","1","1","1","1","5","1278.23","3","2","2","2","2","2","4","1","NA","3","2","1","NA","NA","246.64","0","NA","1","NA","1","NA","1","309102","174902","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",88554,"1","2010","26",46148,44701,0,0,,,,,,,,,0,6776,0,0,0,,0,,0,23,0,,1424,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","3","5","3195.58","1","3","2","2","2","2","1","4","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","307402","307401","NA","NA","NA","3",2,,,,,,,,,,,
"2010","EE",88556,"1","2010","14",24648,22400,0,0,,,,,,,,,0,8622,0,0,0,,2,,0,21,0,,2226,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","4","1278.23","2","NA","2","2","2","2","3","1","NA","2","2","1","NA","NA","116.13","0","NA","1","NA","1","1","1","451301","383802","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","EE",88594,"1","2010","38",28457,23187,260,260,,,,,,,,,260,0,0,0,0,,5,,0,28,0,,5242,,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","4","1278.23","1","3","2","2","2","1","2","1","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","321701","263002","NA","NA","NA","3",2,,,,,,,,,,,
