"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","MH010","MH020","MH030","MH040","MH050","MH060","MH070","MH080","MH090","MH100","MH110","MH120","MH130","MH140","MH150","MH160","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010","HY081N","HY131N","HY081G","HY131G"
"2007","EE",81750,"2","2007","13",7662,5255,0,0,,,,,,0,0,0,0,0,2,,0,5,0,2402,"2","2","2","1","1","1","1","1","1","1","1","2","958.67","3","NA","2","2","2","2","1","1","1","2","1","NA","NA","35.15","1","1","2","1","1","1","1","2","2","3","1","1","4","3","2","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",81758,"1","2007","9",27960,27909,0,0,,,,,,0,349,0,0,0,5,,0,0,0,51,"2","2","NA","2","1","1","1","1","1","1","1","3","5112.93","2","2","2","2","1","1","4","1","2","2","1","NA","NA","341.93","1","1","2","1","1","1","1","2","2","3","3","3","3","3","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",81768,"2","2007","14",3541,2899,0,0,,,,,,0,0,0,0,0,0,,0,631,0,11,"NA","2","NA","2","1","1","1","1","2","1","2","2","319.56","3","2","2","1","2","2","4","1","1","2","1","10.23","NA","57.33","1","2","1","1","1","1","1","2","1","3","3","3","3","3","3","3","2","NA","3",2,,,,,,,,,,
"2007","EE",81779,"2","2007","15",7854,7470,0,0,,,,,,0,198,0,0,0,0,,0,1,0,383,"NA","2","NA","2","1","1","1","1","2","1","2","4","325.95","2","NA","2","2","2","1","3","1","2","2","1","NA","NA","127.82","1","1","2","1","1","1","1","2","1","2","4","2","3","3","3","3","2","NA","3",2,,,,,,,,,,
"2007","EE",81791,"2","2007","27",17786,15441,0,0,,,,,,0,1846,0,0,0,0,,0,11,0,2334,"2","2","2","1","1","1","1","1","1","1","1","5","1917.35","3","NA","2","2","2","2","3","1","4","2","1","NA","NA","193.01","1","1","2","1","1","1","2","2","1","4","3","3","3","NA","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",81823,"2","2007","20",2048,1458,0,0,,,,,,0,177,0,0,0,0,,0,3,0,587,"2","2","2","2","1","1","1","1","1","1","1","1","1597.79","3","2","2","2","1","2","3","1","3","2","1","NA","NA","127.82","1","1","2","1","1","1","2","2","1","2","3","4","2","2","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",81831,"1","2007","16",12699,5329,0,0,,,,,,0,2064,0,0,0,8,,0,7369,0,0,"2","2","2","2","1","1","1","1","1","1","1","5","511.29","2","3","2","2","2","1","2","1","4","2","1","NA","NA","127.82","2","1","1","1","2","1","1","2","1","2","3","3","4","3","2","2","2","NA","3",1.8,,,,,,,,,,
"2007","EE",81902,"2","2007","9",17818,16703,0,0,,,,,,0,446,0,0,0,0,,0,1115,0,0,"2","2","2","2","1","1","1","1","1","1","1","4","1917.35","2","2","2","2","1","2","4","1","6","2","1","NA","NA","127.82","1","1","2","1","1","1","2","2","1","3","3","4","3","2","3","NA","1","NA","3",1.8,,,,,,,,,,
"2007","EE",81906,"2","2007","16",13716,8380,0,0,,,,,,0,282,0,0,0,0,,0,26,773,4537,"NA","2","2","2","1","2","1","1","1","1","1","3","1278.23","2","3","2","2","1","1","4","1","2","2","1","NA","NA","1086.5","1","1","1","1","1","1","2","2","1","2","3","4","3","3","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",81916,"2","2007","16",13033,12401,0,0,,,,,,0,0,0,0,0,8,,0,0,226,405,"2","2","NA","1","1","1","1","1","1","1","1","5","4473.82","3","NA","2","2","1","2","1","1","4","2","1","NA","NA","193.01","1","1","2","1","2","1","1","2","1","3","3","3","4","3","3","NA","2","NA","3",1.8,,,,,,,,,,
"2007","EE",81941,"2","2007","11",10302,8304,0,0,,,,,,0,1498,0,0,370,0,,0,1998,0,0,"NA","2","2","2","1","1","1","1","2","1","1","6","5112.93","3","2","2","2","2","2","4","1","2","2","1","NA","NA","127.82","1","1","2","1","1","1","2","2","1","2","3","4","3","3","3","NA","1","NA","3",1.8,,,,,,,,,,
"2007","EE",81954,"2","2007","11",1747,1420,0,0,,,,,,0,0,0,0,0,9,,0,0,0,327,"2","2","NA","1","1","1","1","1","1","1","1","5","639.12","3","NA","2","2","2","2","3","1","3","2","1","NA","NA","127.82","1","1","2","1","1","1","1","1","1","4","4","3","4","3","3","NA","2","NA","3",1.8,,,,,,,,,,
"2007","EE",81959,"2","2007","26",6104,3170,1494,1494,,,,,,1494,0,0,0,0,0,,0,3,0,2931,"NA","2","NA","1","1","1","1","1","1","1","1","5","1597.79","2","NA","2","2","2","2","3","1","4","2","1","NA","NA","127.82","1","1","2","1","2","1","1","2","1","3","3","3","3","3","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",81976,"2","2007","26",14637,13287,0,0,,,,,,0,3427,0,0,0,0,,0,318,0,1031,"NA","2","NA","1","1","1","1","1","1","1","1","5","4473.82","3","NA","2","2","2","1","1","1","4","1","1","NA","NA","127.82","1","1","2","1","1","1","1","2","1","3","3","3","3","NA","3","3","2","3","3",1.8,,,,,,,,,,
"2007","EE",81994,"2","2007","9",23441,20435,0,0,,,,,,0,119,0,0,0,4,,0,31,0,2975,"2","2","2","1","1","1","1","1","1","1","1","6","1917.35","2","2","2","2","1","1","2","1","2","2","1","NA","NA","1086.5","1","1","1","1","1","1","1","2","1","3","2","4","3","3","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82015,"2","2007","7",9926,10445,0,0,,,,,,0,0,0,0,0,4,,0,3,0,-522,"2","2","2","1","1","1","1","1","1","1","1","5","4473.82","3","NA","2","2","2","1","3","1","5","2","1","NA","NA","191.73","1","1","2","1","1","1","2","2","1","3","3","3","3","4","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82020,"2","2007","7",5680,2574,0,0,,,,,,0,980,0,0,0,0,,0,83,0,3023,"2","2","NA","1","1","1","1","1","1","1","1","3","1917.35","2","3","2","2","2","2","2","1","2","2","1","NA","NA","341.93","1","1","2","1","1","1","1","2","1","3","3","3","2","2","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82042,"1","2007","14",25436,24284,0,0,,,,,,0,136,0,0,0,1,,0,6,0,1145,"NA","2","2","1","1","1","1","1","1","1","1","5","1278.23","2","3","2","1","1","1","4","1","4","1","1","NA","NA","44.74","2","1","2","1","1","1","1","2","1","3","2","3","4","4","4","NA","2","NA","3",1.8,,,,,,,,,,
"2007","EE",82053,"2","2007","89",22906,18533,0,0,,,,,,0,392,0,0,0,3,,0,41,0,4332,"2","2","NA","2","1","1","1","1","1","1","1","5","2236.91","2","NA","1","2","2","1","1","1","2","1","1","NA","NA","63.91","1","1","1","1","2","1","1","2","1","4","3","3","3","4","3","2","1","NA","3",2,,,,,,,,,,
"2007","EE",82061,"1","2007","13",13855,9403,0,0,,,,,,0,0,0,0,0,10,,0,0,0,4452,"NA","2","NA","1","1","1","1","1","1","1","1","5","1597.79","3","3","2","1","2","2","3","1","5","1","1","NA","NA","193.01","1","1","2","1","1","1","1","2","1","3","3","3","3","3","3","3","2","NA","3",2,,,,,,,,,,
"2007","EE",82062,"2","2007","30",12208,6979,0,0,,,,,,0,713,0,0,1585,0,,1331,5229,0,0,"2","2","2","2","1","1","1","1","1","1","1","4","1917.35","2","2","2","2","2","2","3","1","2","2","1","NA","NA","127.82","1","1","1","1","1","1","2","2","1","3","3","3","2","2","3","NA","1","1","3",2,,,,,,,,,,
"2007","EE",82083,"2","2007","9",8425,3103,0,0,,,,,,0,0,0,0,0,0,,0,47,0,5275,"2","2","2","1","1","1","1","1","1","1","3","5","1406.06","2","3","2","2","1","2","4","1","3","2","1","NA","NA","95.87","1","1","2","1","1","1","1","2","2","2","3","3","3","1","3","3","2","NA","3",2,,,,,,,,,,
"2007","EE",82096,"2","2007","15",12768,10793,0,0,,,,,,0,1341,0,0,0,0,,0,42,0,1933,"2","2","NA","1","1","1","1","1","1","1","1","4","1597.79","3","NA","2","1","2","2","3","1","4","2","1","NA","NA","127.82","1","1","2","1","2","1","2","2","1","4","3","3","3","3","3","3","2","NA","3",1.8,,,,,,,,,,
"2007","EE",82113,"2","2007","13",21562,20134,0,0,,,,,,0,284,0,0,0,13,,0,15,0,1413,"2","2","NA","1","1","1","1","1","1","1","1","3","639.12","3","3","2","2","2","2","1","1","6","2","1","NA","NA","127.82","1","1","2","1","2","1","1","2","1","3","3","3","3","3","4","2","2","NA","3",1.8,,,,,,,,,,
"2007","EE",82115,"2","2007","26",11440,10381,34,34,,,,,,34,0,0,0,0,4,,0,6,0,1053,"2","2","2","2","1","1","1","1","1","1","1","4","2876.02","2","2","2","2","1","2","4","1","6","2","1","NA","NA","341.93","1","1","1","1","1","1","2","2","1","3","3","3","2","2","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82122,"1","2007","20",14979,12875,0,0,,,,,,0,0,0,0,0,0,,0,32,0,2072,"NA","2","2","2","1","1","1","1","1","1","1","6","1917.35","2","2","2","2","2","2","3","1","4","2","1","NA","NA","341.93","1","1","1","1","1","1","2","2","1","3","3","3","3","2","3","NA","1","NA","3",2,,,,,,,,,,
"2007","EE",82142,"2","2007","21",2343,-1249,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3592,"2","2","2","2","1","1","1","1","1","1","1","6","5112.93","2","2","2","2","2","2","4","1","2","2","1","NA","NA","83.09","1","1","2","1","1","1","1","2","1","3","3","3","2","2","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82151,"1","2007","17",13653,5101,0,0,,,,,,0,362,0,0,0,0,,0,45,0,8508,"NA","2","NA","1","1","1","1","1","1","1","1","4","4473.82","3","NA","2","2","2","2","1","1","6","1","1","NA","NA","193.01","1","1","2","1","2","1","1","2","1","4","3","3","3","NA","3","3","2","NA","3",2,,,,,,,,,,
"2007","EE",82165,"1","2007","17",8469,6117,0,0,,,,,,0,236,0,0,0,0,,0,60,0,2292,"NA","2","2","1","1","1","1","1","1","1","1","5","1917.35","2","3","2","1","1","2","1","1","5","2","1","NA","NA","191.73","1","1","2","1","1","1","1","1","1","4","3","3","4","3","3","3","2","NA","3",1.8,,,,,,,,,,
"2007","EE",82171,"2","2007","18",17722,16590,0,0,,,,,,0,46,0,0,0,3,,0,1131,0,0,"NA","2","2","1","1","1","1","1","1","1","1","4","575.2","2","NA","2","2","2","2","2","1","5","2","1","NA","NA","31.96","2","1","1","1","1","1","1","1","1","3","3","3","3","NA","3","NA","1","NA","3",2,,,,,,,,,,
"2007","EE",82182,"2","2007","13",11874,10360,0,0,,,,,,0,3576,0,0,0,0,,0,0,0,1514,"2","2","NA","1","1","1","1","1","1","1","1","5","1917.35","3","NA","2","1","2","2","1","1","3","2","1","NA","NA","127.82","1","1","2","1","1","1","2","1","1","4","3","3","3","3","3","3","2","3","3",2,,,,,,,,,,
"2007","EE",82235,"2","2007","8",13950,9702,0,0,,,,,,0,255,0,0,0,0,,0,21,1070,3157,"2","2","2","2","1","1","1","1","1","1","1","4","1278.23","3","2","2","2","2","2","2","1","2","2","1","NA","NA","1086.5","1","1","2","1","1","1","2","2","1","3","3","3","2","3","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82248,"2","2007","20",6196,2634,0,0,,,,,,0,72,0,0,0,0,,0,8,0,3554,"2","2","NA","1","1","1","1","1","3","1","1","4","1597.79","3","NA","2","2","1","1","1","4","5","2","1","NA","NA","170","1","1","2","1","1","1","1","2","1","1","3","3","2","4","2","NA","2","NA","3",1.8,,,,,,,,,,
"2007","EE",82249,"2","2007","15",20189,19396,0,0,,,,,,0,637,0,0,3776,0,,0,0,0,792,"NA","2","NA","2","1","1","1","1","1","1","1","4","5112.93","2","2","2","2","1","1","2","1","3","2","1","NA","NA","127.82","1","1","2","1","1","1","1","2","1","2","3","3","2","2","3","NA","2","NA","3",1.8,,,,,,,,,,
"2007","EE",82262,"2","2007","18",2328,1352,0,0,,,,,,0,54,0,0,0,7,,0,0,0,976,"NA","2","2","1","1","1","1","1","1","1","1","5","1597.79","2","3","2","2","2","2","3","4","2","2","1","NA","NA","89.48","1","2","2","1","1","1","1","1","2","3","3","2","3","NA","2","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82265,"2","2007","16",22958,21531,0,0,,,,,,0,431,0,0,0,0,,0,0,0,1427,"2","2","2","1","1","1","1","1","1","1","1","5","351.51","3","NA","2","2","1","2","1","1","6","2","1","NA","NA","115.04","1","1","2","1","1","1","1","1","2","1","3","3","3","3","2","3","2","NA","3",2,,,,,,,,,,
"2007","EE",82275,"2","2007","10",19774,18598,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1176,"2","2","2","2","1","1","1","1","1","1","1","4","1278.23","2","2","2","2","1","1","1","1","4","2","1","NA","NA","1086.5","1","1","2","2","1","1","2","2","1","3","3","3","3","3","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82296,"2","2007","9",30414,27660,0,0,,,,,,0,1681,0,0,0,0,,0,0,0,2753,"NA","2","NA","1","1","1","1","1","1","1","1","5","1597.79","2","3","2","1","2","2","1","1","4","2","1","NA","NA","95.87","1","1","2","1","1","1","1","2","1","1","3","3","2","NA","3","NA","2","NA","3",1.8,,,,,,,,,,
"2007","EE",82431,"2","2007","15",18105,16327,0,0,,,,,,0,1153,0,0,0,0,,0,8,0,1770,"2","2","2","1","1","1","1","1","1","1","1","3","1406.06","3","2","2","1","2","2","1","1","3","2","1","NA","NA","170","1","1","1","1","1","1","2","2","1","3","3","3","3","2","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82484,"2","2007","11",17089,15299,0,0,,,,,,0,0,0,0,0,1,,0,1790,0,0,"NA","2","NA","2","1","1","1","1","1","1","1","3","1917.35","2","1","1","2","1","1","4","1","6","2","1","NA","NA","159.78","1","1","2","1","1","1","2","2","1","3","3","3","3","3","4","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82495,"2","2007","15",20388,19003,0,0,,,,,,0,143,0,0,0,4,,0,54,0,1331,"NA","2","2","1","1","2","1","1","1","1","1","4","1278.23","2","2","2","2","2","2","3","1","6","2","1","NA","NA","1086.5","1","1","2","1","1","1","2","2","1","2","3","4","3","3","3","NA","1","NA","3",2,,,,,,,,,,
"2007","EE",82536,"2","2007","13",22072,17344,0,0,,,,,,0,0,0,0,0,0,,0,65,0,4663,"2","2","2","1","1","2","1","1","1","1","1","4","1917.35","3","2","2","2","2","1","2","1","6","2","1","NA","NA","1086.5","1","1","2","1","1","1","1","2","1","3","3","3","2","3","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82538,"2","2007","8",14371,14364,0,0,,,,,,0,4971,0,0,0,0,,0,0,0,6,"2","2","2","1","1","1","1","1","1","1","1","6","1917.35","2","2","2","2","2","2","3","1","2","2","1","NA","NA","1086.5","1","1","2","1","1","1","2","2","1","1","3","4","3","2","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82541,"2","2007","24",16211,10615,0,0,,,,,,0,0,0,0,0,6,,0,0,0,5595,"NA","2","2","1","1","1","1","1","1","1","1","4","958.67","3","NA","2","2","1","2","1","1","5","2","1","NA","NA","70.37","1","1","1","2","1","1","1","2","1","1","4","3","3","3","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82549,"2","2007","19",4586,4449,0,0,,,,,,0,84,0,0,0,0,,0,41,0,95,"2","2","2","1","1","1","1","1","1","1","3","3","639.12","2","NA","2","1","1","2","4","1","3","1","1","NA","NA","51.13","1","1","2","1","1","1","1","2","1","2","2","4","2","4","4","3","1","NA","3",2,,,,,,,,,,
"2007","EE",82553,"2","2007","20",4450,4445,0,0,,,,,,0,281,0,0,0,0,,0,0,0,4,"NA","2","NA","1","1","2","1","1","1","1","1","3","958.67","2","NA","2","1","1","2","4","1","5","2","1","NA","NA","191.73","1","1","1","1","1","1","1","2","1","3","3","3","3","4","2","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82559,"2","2007","16",10992,4108,0,0,,,,,,0,0,0,0,0,0,,0,3,0,6882,"NA","2","2","1","1","1","1","1","1","1","1","4","1917.35","3","NA","2","2","2","2","1","1","5","1","1","NA","NA","127.82","1","1","2","1","2","1","1","2","1","3","3","3","3","4","3","NA","1","3","3",1.8,,,,,,,,,,
"2007","EE",82560,"2","2007","2",0,-1690,0,0,,,,,,0,0,0,0,0,0,,0,11,0,1679,"2","2","NA","2","1","2","1","1","1","1","1","4","1597.79","3","2","2","2","2","2","4","1","2","2","1","NA","NA","70.3","1","1","1","1","1","1","1","2","1","4","3","4","3","3","3","NA","2","NA","3",1.8,,,,,,,,,,
"2007","EE",82567,"2","2007","18",20439,16914,0,0,,,,,,0,9142,0,2333,0,0,,0,3526,0,0,"NA","2","2","1","1","1","1","1","1","1","1","5","4473.82","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","127.82","1","1","2","1","1","1","2","2","1","3","2","4","3","NA","3","NA","1","NA","3",2,,,,,,,,,,
"2007","EE",82568,"2","2007","27",14602,13369,0,0,,,,,,0,312,0,0,512,5,,0,0,0,1233,"2","2","2","2","1","1","1","1","1","1","1","6","1278.23","2","2","2","2","2","2","2","1","2","2","1","NA","NA","1086.5","1","1","1","1","1","1","2","2","1","3","3","3","3","3","3","NA","1","1","3",2,,,,,,,,,,
"2007","EE",82574,"2","2007","21",31434,28680,0,0,,,,,,0,272,0,0,0,0,,0,0,0,2753,"NA","2","NA","1","1","1","1","1","1","1","1","5","639.12","3","NA","2","2","2","2","4","1","6","1","1","NA","NA","127.82","1","1","2","1","2","1","2","1","1","3","3","3","3","3","3","4","2","NA","3",1.8,,,,,,,,,,
"2007","EE",82583,"2","2007","5",46779,44944,0,0,,,,,,0,375,0,0,0,17,,0,0,0,1835,"2","2","NA","1","1","1","1","1","1","1","1","5","1917.35","3","3","2","2","2","2","3","1","5","2","1","NA","NA","191.73","1","1","2","1","1","1","1","2","1","4","3","3","3","3","3","4","2","NA","3",1.8,,,,,,,,,,
"2007","EE",82595,"2","2007","8",9161,5324,0,0,,,,,,0,0,0,0,0,0,,0,24,0,3812,"2","2","2","1","1","1","1","1","1","1","1","1","1597.79","2","3","2","2","2","1","3","1","2","2","1","NA","NA","127.82","1","1","1","1","1","1","1","2","1","2","3","4","3","3","3","NA","1","NA","3",2,,,,,,,,,,
"2007","EE",82623,"2","2007","16",17866,16100,0,0,,,,,,0,703,0,0,0,0,,0,4,0,1762,"NA","2","NA","1","1","1","1","1","1","1","2","4","1597.79","2","2","2","2","1","1","3","1","6","2","1","NA","NA","341.93","1","1","1","1","1","1","2","2","1","2","3","3","2","3","3","NA","2","NA","3",1.8,,,,,,,,,,
"2007","EE",82635,"1","2007","22",62495,61642,0,0,,,,,,0,0,0,0,0,0,,0,853,0,0,"NA","2","NA","1","1","1","1","1","1","1","1","4","958.67","3","2","2","2","2","1","1","4","2","1","1","95.87","NA","76.69","1","1","1","1","1","2","1","2","1","3","3","3","3","3","2","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82661,"2","2007","19",8965,8962,0,0,,,,,,0,0,0,0,0,5,,0,0,0,3,"1","2","NA","2","1","1","1","1","1","1","2","2","1278.23","2","2","1","2","2","2","4","2","6","2","1","NA","NA","63.91","2","1","1","2","1","2","1","2","1","2","3","3","NA","NA","3","NA","1","3","3",1.8,,,,,,,,,,
"2007","EE",82668,"2","2007","33",0,-192,0,0,,,,,,0,0,0,0,0,0,,0,3,0,189,"2","2","NA","1","1","1","1","1","1","1","1","2","1278.23","2","NA","1","2","2","1","1","1","2","1","1","NA","NA","127.82","1","1","2","1","2","1","1","2","1","3","3","2","3","NA","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82713,"2","2007","6",2685,979,0,0,,,,,,0,0,0,0,0,5,,0,0,0,1706,"2","2","NA","1","1","2","1","1","1","1","1","5","1917.35","2","NA","2","2","1","2","4","1","4","2","1","NA","NA","127.82","1","1","2","1","1","1","1","2","2","4","3","3","3","4","3","3","2","NA","3",2,,,,,,,,,,
"2007","EE",82725,"2","2007","24",32954,28720,0,0,,,,,,0,0,0,8254,0,0,,0,71,0,4164,"2","2","2","2","1","1","1","1","1","1","1","3","1597.79","2","NA","2","2","2","1","1","1","3","1","1","NA","NA","127.82","1","1","2","1","1","1","1","2","2","3","3","3","3","4","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82880,"1","2007","30",12531,11958,0,0,,,,,,0,137,0,0,406,0,,0,0,0,574,"NA","2","2","2","1","1","1","1","1","1","1","4","1597.79","2","3","2","2","2","2","4","4","2","2","1","95.87","NA","235.19","1","1","1","1","1","1","2","2","2","3","3","3","3","3","3","3","2","NA","3",2,,,,,,,,,,
"2007","EE",82893,"2","2007","16",7555,4536,0,0,,,,,,0,0,0,0,0,6,,0,0,0,3018,"NA","2","NA","1","1","1","1","1","1","1","1","5","1597.79","3","NA","2","2","1","2","1","1","5","1","1","NA","NA","127.82","1","1","2","1","1","1","2","2","1","4","3","3","3","3","3","3","2","NA","3",1.8,,,,,,,,,,
"2007","EE",82915,"3","2007","12",8497,7340,0,0,,,,,,0,0,0,0,0,6,,0,11,0,1146,"NA","2","2","1","1","1","1","1","1","1","1","3","1597.79","2","2","2","2","1","1","3","1","2","2","1","NA","NA","341.93","1","1","2","1","1","1","2","2","2","1","3","3","3","3","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82921,"2","2007","19",12775,11011,0,0,,,,,,0,539,0,0,0,16,,0,0,0,1764,"2","2","2","2","1","1","1","1","1","1","1","4","5112.93","2","2","2","2","1","2","3","1","2","2","1","NA","NA","127.82","1","1","1","1","1","1","2","2","1","3","3","3","3","2","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",82938,"2","2007","14",18690,10626,0,0,,,,,,0,0,0,0,0,97,,0,0,0,8064,"2","2","2","1","1","1","1","1","1","1","1","5","4473.82","3","3","2","2","1","1","1","1","4","2","1","NA","NA","193.01","1","1","2","1","1","1","2","2","1","4","3","3","3","3","3","3","2","NA","3",1.8,,,,,,,,,,
"2007","EE",82979,"2","2007","6",10757,6822,0,0,,,,,,0,306,0,0,0,5,,0,73,0,3861,"NA","2","NA","1","1","1","1","1","1","1","1","5","639.12","3","NA","2","1","2","1","1","1","4","1","1","NA","NA","193.01","1","1","2","1","1","1","1","1","1","4","3","3","3","3","3","3","2","3","3",2,,,,,,,,,,
"2007","EE",82993,"2","2007","9",14182,14178,0,0,,,,,,0,0,0,0,0,0,,0,4,0,0,"2","2","2","2","1","1","1","1","1","1","1","4","1278.23","2","2","2","2","2","2","4","1","6","2","1","NA","NA","341.93","1","1","2","1","1","1","2","2","1","1","3","4","2","2","3","NA","1","1","3",2,,,,,,,,,,
"2007","EE",83007,"1","2007","9",26842,24466,0,0,,,,,,0,9248,0,0,0,0,,0,2,0,2374,"2","2","NA","1","1","1","1","1","1","1","1","5","639.12","3","NA","2","2","2","1","1","1","4","1","1","NA","NA","191.73","1","1","2","1","1","1","2","2","1","4","3","3","3","4","3","4","2","NA","3",1.8,,,,,,,,,,
"2007","EE",83027,"1","2007","18",12159,11107,0,0,,,,,,0,0,0,0,0,12,,0,17,0,1035,"2","2","2","1","1","1","1","1","1","1","1","4","1917.35","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","127.82","1","1","2","1","1","1","2","2","1","2","3","3","2","2","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",83195,"2","2007","13",14726,13038,0,0,,,,,,0,499,0,1047,0,0,,0,13,0,1675,"2","2","2","1","1","1","1","1","1","1","1","1","958.67","3","NA","2","1","2","1","2","1","3","1","1","NA","NA","115.04","1","1","2","1","1","1","1","2","1","4","3","3","4","NA","3","3","2","NA","3",1.8,,,,,,,,,,
"2007","EE",83239,"2","2007","27",6745,6633,0,0,,,,,,0,173,0,0,0,4,,0,57,0,55,"NA","2","2","2","1","1","1","1","1","1","1","1","1597.79","2","NA","2","2","1","1","1","1","3","2","1","NA","NA","76.69","1","1","2","1","1","1","1","2","1","3","3","3","4","3","2","3","2","1","3",2,,,,,,,,,,
"2007","EE",83267,"3","2007","8",10360,9162,0,0,,,,,,0,918,0,0,0,7,,0,0,0,1198,"2","2","2","2","1","2","1","1","1","1","1","3","1917.35","2","2","2","2","1","1","4","1","2","2","1","NA","NA","128.59","1","1","1","1","1","1","1","2","1","3","3","3","3","2","3","NA","2","NA","3",2,,,,,,,,,,
"2007","EE",83277,"1","2007","10",73750,70779,0,0,,,,,,0,339,0,0,0,0,,0,81,0,2889,"2","2","2","1","1","1","1","1","1","1","1","2","958.67","3","NA","2","1","2","1","4","1","2","2","1","NA","NA","63.91","2","1","2","1","2","1","1","2","1","2","3","4","3","NA","3","NA","1","NA","3",2,,,,,,,,,,
"2007","EE",83285,"2","2007","19",2,-1963,0,0,,,,,,0,0,0,0,0,2,,0,76,0,1889,"NA","2","2","2","1","1","1","1","1","1","1","4","639.12","2","NA","2","2","2","2","4","1","2","1","1","NA","NA","51.77","1","1","2","1","1","1","1","2","2","4","3","4","3","3","3","NA","1","NA","3",1.8,,,,,,,,,,
"2007","EE",83289,"2","2007","17",4782,2868,0,0,,,,,,0,1887,0,0,0,0,,0,0,0,1914,"2","2","2","1","1","1","1","1","1","1","1","4","639.12","3","NA","2","2","2","1","3","1","4","2","1","NA","NA","127.82","1","1","2","1","1","1","1","2","1","4","3","3","3","3","3","3","2","NA","3",1.8,,,,,,,,,,
