"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","EE",82544,"1","2012","17",19640,15754,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,3886,,"2","3","NA","1","1","1","1","1","1","1","1","5","1500","3","2","2","2","2","2","1","2","3","2","1","NA","NA","135","83","1","1",,"3",2,,,,,,"2","66","1","1","1","1","1","3","3","3","2","NA","4","NA","3","NA"
"2012","EE",82575,"2","2012","24",20450,17385,0,0,,,,,,,,,0,0,0,0,0,,0,,0,10,0,,3055,,"2","3","NA","2","2","2","1","1","1","1","1","5","2500","2","NA","2","2","2","1","1","2","4","2","1","NA","NA","276.64","103","1","1",,"3",2,,,,,,"1","54","1","1","2","1","2","3","1","3","3","3","2","3","3","NA"
"2012","EE",82608,"2","2012","53",2263,-1079,0,0,,,,,,,,,0,0,0,0,0,,11,,0,0,0,,3342,,"NA","3","NA","2","1","1","1","1","1","1","1","5","3000","2","2","2","2","2","2","1","3","5","2","1","NA","NA","272.76","NA","1","1",,"3",2,,,,,,"2","160","1","1","2","1","1","4","3","3","3","3","3","NA","3","NA"
"2012","EE",82669,"2","2012","11",11849,10836,0,0,,,,,,,,,0,141,0,0,0,,0,,0,1,0,,1012,,"NA","3","3","1","1","1","1","1","1","1","1","5","1550","1","NA","2","2","2","2","4","1","3","2","1","NA","NA","233.5","91","1","1",,"3",1.8,,,,,,"1","60","1","1","1","1","1","2","3","3","3","2","3","4","3","NA"
"2012","EE",82720,"2","2012","15",24908,23278,0,0,,,,,,,,,0,166,0,0,0,,766,,0,0,0,,1631,,"NA","3","3","2","1","1","1","1","1","1","1","5","3000","2","NA","2","2","1","2","4","3","5","2","1","NA","NA","424","NA","1","1",,"3",2,,,,,,"1","72","1","1","1","1","1","4","3","3","3","3","2","NA","3","NA"
"2012","EE",82723,"1","2012","17",13552,9920,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3631,,"3","3","NA","2","1","1","1","1","1","1","1","3","1700","2","NA","2","1","2","2","4","2","5","1","1","NA","NA","253.25","NA","1","1",,"3",2,,,,,,"1","83","1","1","1","2","1","3","3","3","NA","4","3","NA","3","NA"
"2012","EE",82795,"2","2012","13",4573,2753,0,0,,,,,,,,,0,1979,0,0,0,,0,,0,0,0,,1821,,"3","3","NA","1","1","1","1","1","1","1","1","6","1000","2","3","2","2","2","2","4","2","3","2","1","NA","NA","493.8","791","1","1",,"3",1.8,,,,,,"2","230","1","1","1","2","1","4","4","2","4","3","2","2","3","NA"
"2012","EE",82830,"2","2012","12",26511,23670,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,2841,,"2","3","NA","1","1","1","1","1","1","1","1","5","1200","3","2","2","2","2","1","4","2","3","2","1","NA","NA","321.36","134","1","1",,"3",2,,,,,,"2","51","1","1","1","1","1","4","3","3","3","3","3","NA","3","NA"
"2012","EE",82849,"2","2012","23",18357,15520,0,0,,,,,,,,,0,235,0,71,0,,0,,0,0,0,,2836,,"2","3","3","1","1","1","1","1","1","1","1","3","900","2","3","2","2","2","1","4","2","3","2","1","NA","NA","83.37","NA","1","1",,"3",1.8,,,,,,"2","68","1","1","1","1","1","3","3","3","4","3","3","NA","2","NA"
"2012","EE",82885,"2","2012","90",21883,18209,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3673,,"NA","3","3","1","1","1","1","1","1","1","1","2","3000","2","3","2","2","2","1","4","2","3","2","1","NA","NA","345.3","NA","1","1",,"3",1.8,,,,,,"2","43","1","1","1","1","2","3","4","3","3","3","3","NA","3","NA"
"2012","EE",82893,"2","2012","23",29046,23843,0,0,,,,,,,,,0,5840,0,222,0,,0,,0,5,0,,5197,,"3","3","3","1","1","1","1","1","1","1","1","4","1000","2","1","2","2","2","2","4","3","5","2","1","NA","NA","195","NA","1","1",,"3",1.8,,,,,,"2","72","1","1","1","1","1","3","3","3","3","NA","3","NA","3","NA"
"2012","EE",82927,"1","2012","14",24264,7650,0,0,,,,,,,,,0,2969,0,0,0,,3,,0,0,0,,16614,,"3","3","3","2","1","1","1","1","1","1","1","5","2000","2","3","2","2","2","2","1","2","5","2","1","NA","NA","339.38","155","1","1",,"3",1.8,,,,,,"2","58","1","1","1","1","1","3","4","3","3","3","3","3","3","NA"
"2012","EE",82932,"2","2012","30",14921,13816,0,0,,,,,,,,,0,65,0,0,213,,0,,0,2,0,,1103,,"NA","3","NA","1","1","2","1","1","1","1","1","3","2100","1","NA","2","2","2","2","NA","5","6","1","1","NA","NA","115","NA","1","1",,"3",2,,,,,,"2","140","1","1","1","1","1","3","3","3","4","NA","3","NA","3","NA"
"2012","EE",82954,"2","2012","23",16643,14850,0,0,,,,,,,,,0,2406,0,0,0,,0,,0,0,0,,1793,,"3","3","3","1","1","1","1","1","1","1","3","5","2500","2","2","2","2","1","2","4","2","3","2","1","NA","NA","280","257","1","1",,"3",1.8,,,,,,"2","86","2","1","1","1","1","4","2","3","3","3","3","NA","3","NA"
"2012","EE",82992,"1","2012","12",504,-5376,0,0,,,,,,,,,0,241,0,0,0,,0,,0,0,0,,5880,,"3","3","NA","1","1","1","1","1","1","1","1","5","1000","2","1","2","2","2","2","4","3","3","1","1","NA","NA","272.76","NA","1","1",,"3",1.8,,,,,,"2","170","1","2","1","1","2","1","3","4","3","3","2","NA","3","NA"
"2012","EE",83009,"2","2012","36",19986,15062,0,0,,,,,,,,,0,336,0,0,1120,,0,,0,451,0,,4473,,"3","3","NA","1","1","1","1","1","1","1","1","2","2000","1","NA","2","2","2","2","4","2","4","2","1","NA","NA","195.7","NA","1","1",,"3",2,,,,,,"2","72","1","1","1","1","2","4","3","3","4","2","3","NA","3","NA"
"2012","EE",83063,"2","2012","26",42228,31044,0,0,,,,,,,,,0,0,0,0,0,,6,,0,310,0,,10875,,"3","3","3","1","1","1","1","1","1","1","1","6","3000","2","NA","2","2","2","2","1","3","6","2","1","350","NA","516","291","1","1",,"3",1.8,,,,,,"1","72","1","1","2","1","1","4","3","3","3","3","2","NA","3","NA"
"2012","EE",83095,"1","2012","25",10683,4436,0,0,,,,,,,,,0,0,0,0,0,,0,,0,49,0,,6198,,"NA","3","3","2","1","1","1","1","2","1","1","3","2700","2","NA","2","2","1","2","4","5","5","2","1","NA","NA","482.25","0","1","1",,"3",2,,,,,,"2","43","1","1","1","1","1","3","4","3","3","NA","4","NA","3","NA"
"2012","EE",83124,"2","2012","21",49917,46423,0,0,,,,,,,,,0,12795,0,0,0,,2,,0,10,0,,3484,,"3","3","3","1","1","1","1","3","1","1","1","5","1000","2","NA","2","2","2","2","4","3","3","1","1","350","NA","272.76","NA","1","1",,"3",1.8,,,,,,"2","170","1","1","1","1","1","4","4","3","3","3","3","NA","3","NA"
"2012","EE",83125,"2","2012","10",25862,20448,0,0,,,,,,,,,0,0,0,0,0,,0,,0,132,0,,5281,,"NA","3","3","1","1","1","1","1","1","1","1","4","1000","3","2","2","2","2","2","4","1","2","2","1","NA","NA","51.8","NA","1","1",,"3",1.8,,,,,,"2","69","1","1","1","2","2","2","4","3","2","3","3","NA","3","NA"
"2012","EE",83180,"2","2012","11",4206,-8215,0,0,,,,,,,,,0,151,0,0,0,,0,,0,12422,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","5","3000","3","NA","2","2","1","1","2","2","3","2","1","NA","NA","69","210","1","1",,"3",1.8,,,,,,"2","126","1","1","1","1","1","3","3","3","3","3","4","NA","3","NA"
"2012","EE",83209,"2","2012","17",29644,26824,0,0,,,,,,,,,0,5130,0,0,7786,,0,,0,0,0,,2820,,"3","3","NA","1","1","1","1","1","1","1","1","5","1400","2","3","2","2","2","2","1","3","6","2","1","350","NA","493.8","NA","1","1",,"3",2,,,,,,"2","170","2","1","1","1","1","3","4","3","3","3","2","NA","3","NA"
"2012","EE",83222,"2","2012","15",41126,38147,0,0,,,,,,,,,0,2328,0,0,3035,,0,,0,16,0,,2962,,"NA","3","NA","1","1","1","1","1","2","1","1","5","3000","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","493.8","NA","1","1",,"3",2,,,,,,"1","230","1","1","1","1","1","3","3","3","3","3","3","NA","3","NA"
"2012","EE",83228,"2","2012","14",31164,26465,0,0,,,,,,,,,0,0,0,0,0,,0,,0,38,0,,4662,,"3","NA","3","1","1","2","1","1","1","1","1","3","1100","3","NA","2","2","2","2","4","2","4","1","1","NA","NA","195.7","NA","1","1",,"3",2,,,,,,"1","80","1","1","1","1","2","3","3","2","3","3","4","NA","3","NA"
"2012","EE",83233,"2","2012","13",7372,5627,0,0,,,,,,,,,0,634,0,0,0,,11,,0,13,0,,1732,,"NA","3","3","2","1","1","1","1","1","1","1","3","1000","2","3","2","1","2","2","4","2","5","2","1","NA","NA","605.7","266","1","1",,"3",2,,,,,,"2","68","1","1","1","1","1","3","3","4","2","3","3","3","3","NA"
"2012","EE",83238,"2","2012","40",7963,7219,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,744,,"NA","3","3","2","1","1","1","1","1","1","1","2","1000","1","3","2","1","2","2","4","1","2","2","1","NA","NA","253.25","NA","1","1",,"3",2,,,,,,"1","108","1","1","1","1","2","4","3","4","3","3","3","NA","3","NA"
"2012","EE",83242,"1","2012","33",26203,11771,0,0,,,,,,,,,0,0,0,684,0,,0,,0,15,0,,14417,,"3","3","NA","1","1","1","1","1","1","1","1","5","2000","1","3","2","2","2","2","4","5","6","2","1","NA","NA","106","51","1","1",,"3",1.8,,,,,,"1","65","1","1","1","1","2","2","3","4","3","2","3","NA","3","NA"
"2012","EE",83283,"1","2012","9",24217,20664,0,0,,,,,,,,,0,397,0,0,0,,0,,0,69,0,,3484,,"3","3","3","1","1","1","1","1","1","1","1","4","1500","2","2","2","2","2","2","3","1","2","2","1","NA","NA","382.5","NA","1","1",,"3",2,,,,,,"2","143","1","1","1","1","2","3","4","3","3","NA","3","NA","3","NA"
"2012","EE",83304,"1","2012","19",37540,30423,0,0,,,,,,,,,0,1429,0,0,0,,1,,0,30,0,,7087,,"NA","3","NA","1","1","2","1","1","2","1","1","4","1500","3","NA","2","2","2","2","4","1","5","2","1","160","NA","101","NA","1","1",,"3",1.8,,,,,,"2","90","2","1","1","1","1","4","3","2","3","NA","3","NA","2","NA"
"2012","EE",83320,"2","2012","43",10237,3793,0,0,,,,,,,,,0,469,0,0,0,,0,,0,39,0,,6405,,"3","3","3","2","1","1","1","1","2","1","1","5","1000","2","1","2","2","2","2","1","2","3","2","1","NA","NA","493.8","291","1","1",,"3",2,,,,,,"2","49","1","1","1","1","1","4","2","2","2","3","3","NA","3","NA"
"2012","EE",83335,"1","2012","26",40090,33589,0,0,,,,,,,,,0,0,0,0,0,,0,,0,111,3715,,2674,,"NA","3","3","1","1","1","1","1","1","1","1","3","1500","2","3","2","2","2","1","4","2","2","2","1","NA","NA","382.5","80","1","1",,"3",2,,,,,,"1","58","1","1","1","1","1","3","3","3","3","4","3","NA","3","NA"
"2012","EE",83380,"2","2012","26",16829,11171,0,0,,,,,,,,,0,442,0,0,0,,0,,0,0,0,,5658,,"3","3","3","1","1","1","1","1","1","1","1","5","1000","2","2","2","2","2","2","4","3","3","2","1","350","NA","424","256","1","1",,"3",1.8,,,,,,"2","170","1","1","1","1","1","3","3","3","3","2","3","2","3","NA"
"2012","EE",83433,"1","2012","17",32634,28484,0,0,,,,,,,,,0,169,0,0,0,,0,,0,891,0,,3259,,"NA","2","3","1","1","1","1","1","1","1","1","3","1800","3","NA","2","2","2","2","1","1","2","2","1","NA","NA","233.5","104","1","1",,"3",2,,,,,,"2","150","1","1","1","1","2","3","3","3","2","4","3","4","3","NA"
"2012","EE",83445,"2","2012","21",7987,7368,0,0,,,,,,,,,0,229,0,0,0,,0,,0,0,0,,619,,"3","3","3","1","1","1","1","1","1","1","1","6","3000","3","3","2","2","2","2","4","3","5","1","1","NA","NA","272.76","159","1","1",,"3",2,,,,,,"2","49","1","1","1","1","1","3","4","3","3","3","3","NA","3","NA"
"2012","EE",83449,"1","2012","22",22754,14513,0,0,,,,,,,,,0,256,0,0,0,,0,,0,0,0,,8241,,"NA","3","3","1","1","1","1","1","1","1","1","3","1500","2","1","2","2","1","1","4","2","3","2","1","NA","NA","301.11","NA","1","1",,"3",2,,,,,,"2","75","1","2","1","1","1","3","3","3","3","3","4","NA","2","NA"
"2012","EE",83473,"1","2012","20",15211,13018,0,0,,,,,,,,,0,5210,0,0,0,,0,,0,0,0,,2193,,"2","3","3","1","1","2","1","1","1","1","1","3","3000","2","2","2","2","1","2","4","1","2","2","1","NA","NA","154.8","NA","1","1",,"3",2,,,,,,"2","45","1","1","1","1","1","3","3","3","2","2","3","NA","2","NA"
"2012","EE",83478,"2","2012","20",23066,23063,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,,"NA","3","3","1","1","2","1","1","1","1","1","3","1000","3","3","2","2","2","2","4","1","3","1","1","NA","NA","339.38","53","1","1",,"3",1.8,,,,,,"1","53","1","2","2","1","2","3","4","3","NA","2","3","NA","3","NA"
"2012","EE",83488,"1","2012","38",1932,-641,0,0,,,,,,,,,0,0,0,0,0,,1,,0,50,0,,2523,,"3","3","NA","2","1","1","1","1","1","1","3","3","1550","2","NA","2","2","2","2","4","2","2","2","1","NA","NA","119.4","139","1","1",,"3",2,,,,,,"1","80","1","1","1","1","1","3","3","3","4","3","3","3","3","NA"
"2012","EE",83492,"1","2012","15",15215,12256,0,0,,,,,,,,,0,108,0,0,0,,0,,0,20,0,,2940,,"3","3","3","1","1","1","1","1","1","1","1","3","2200","2","2","2","2","1","1","3","2","6","2","1","NA","NA","345.3","208","1","1",,"3",1.8,,,,,,"1","170","1","1","1","1","1","3","3","3","3","3","3","2","3","NA"
"2012","EE",83493,"1","2012","12",11421,8998,0,0,,,,,,,,,0,0,0,0,0,,0,,0,65,0,,2358,,"3","3","NA","1","1","1","1","1","1","1","1","6","1000","2","3","2","2","2","2","1","2","5","2","1","NA","NA","516","256","1","1",,"3",1.8,,,,,,"1","72","1","1","2","1","1","4","3","4","1","3","3","2","3","NA"
"2012","EE",83505,"1","2012","12",6072,-1658,0,0,,,,,,,,,0,1036,0,1500,0,,1,,0,208,0,,7522,,"3","3","3","2","1","1","1","1","1","1","1","3","1200","2","2","2","2","2","2","3","1","5","2","1","NA","NA","293.5","NA","1","1",,"3",1.8,,,,,,"2","200","1","1","1","1","1","3","4","2","3","3","3","NA","2","NA"
"2012","EE",83508,"2","2012","18",181,-418,0,0,,,,,,,,,0,181,0,0,0,,0,,0,31,0,,568,,"3","3","NA","2","1","2","1","1","3","1","1","2","500","3","3","2","2","2","2","4","1","6","2","1","NA","NA","105.8","NA","1","1",,"3",2,,,,,,"1","48","1","1","1","2","1","4","3","NA","3","2","2","NA","3","NA"
"2012","EE",83530,"1","2012","15",15211,8269,0,0,,,,,,,,,0,550,0,0,0,,0,,0,8,0,,6934,,"3","3","3","1","1","1","1","1","1","1","1","4","2500","2","2","2","2","2","2","4","3","3","2","1","NA","NA","493","NA","3","1",,"3",1.8,,,,,,"1","58","1","1","1","1","1","3","4","3","3","2","3","NA","3","NA"
"2012","EE",83534,"2","2012","19",4702,2198,0,0,,,,,,,,,0,308,0,0,0,,0,,0,5,0,,2499,,"3","3","NA","1","1","1","1","1","1","1","1","5","1000","2","2","2","2","2","2","1","3","5","2","1","NA","NA","493.8","159","1","1",,"3",1.8,,,,,,"2","72","1","1","1","1","1","1","3","3","3","3","3","NA","3","NA"
"2012","EE",83591,"2","2012","13",0,-1063,0,0,,,,,,,,,0,0,0,0,0,,0,,0,7,0,,1057,,"3","3","3","2","1","1","1","1","1","1","1","6","1000","3","NA","2","2","2","2","4","3","6","2","1","350","NA","394","108","1","1",,"3",1.6,,,,,,"2","160","1","1","1","1","1","4","3","3","3","3","3","NA","3","NA"
"2012","EE",83602,"2","2012","16",20357,19882,0,0,,,,,,,,,0,479,0,0,0,,0,,0,2,0,,474,,"3","3","3","1","1","1","1","1","1","1","3","4","3000","2","NA","1","2","1","2","4","1","2","2","1","NA","NA","506.6","266","1","1",,"3",2,,,,,,"1","126","1","1","1","1","2","3","4","4","3","3","3","NA","2","NA"
"2012","EE",83611,"2","2012","8",17273,17265,0,0,,,,,,,,,0,148,0,0,0,,0,,0,0,0,,7,,"NA","3","NA","1","1","1","1","1","1","1","2","3","2000","1","NA","2","1","2","2","4","5","5","1","1","180","NA","62","219","1","1",,"3",2,,,,,,"1","78","1","1","1","1","1","4","3","4","3","NA","4","3","3","NA"
"2012","EE",83626,"1","2012","21",3401,742,0,0,,,,,,,,,0,0,0,0,0,,3,,0,2659,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","5","3000","2","3","2","2","1","2","1","2","4","2","1","NA","NA","265","182","1","1",,"3",1.8,,,,,,"2","43","1","1","1","1","1","3","3","2","3","3","3","NA","3","NA"
"2012","EE",83658,"1","2012","34",13671,12792,0,0,,,,,,,,,0,4663,0,0,0,,2,,0,0,0,,878,,"3","3","3","1","1","1","1","1","1","1","1","5","1500","2","NA","2","2","2","2","2","2","5","2","1","NA","NA","83.37","333","1","1",,"3",2,,,,,,"2","73","1","1","1","1","2","4","4","4","2","4","3","NA","3","NA"
"2012","EE",83668,"2","2012","19",13533,13525,0,0,,,,,,,,,0,183,0,0,0,,0,,0,0,0,,8,,"3","3","2","2","1","1","1","1","1","1","1","4","1200","3","NA","2","2","1","1","1","2","4","2","1","NA","NA","154.91","NA","1","1",,"3",2,,,,,,"2","105","1","2","1","1","1","3","3","4","3","4","1","NA","3","NA"
"2012","EE",83688,"2","2012","25",27297,26549,0,0,,,,,,,,,0,0,0,0,0,,6,,0,3,0,,745,,"3","3","3","1","1","1","1","1","1","1","1","5","2000","2","1","2","2","2","2","1","2","6","2","1","NA","NA","516","NA","1","1",,"3",2,,,,,,"2","49","1","1","1","1","1","4","4","3","3","3","3","NA","3","NA"
"2012","EE",83703,"1","2012","22",11705,10901,0,0,,,,,,,,,0,5391,0,0,0,,1,,0,1,0,,804,,"3","3","NA","1","1","1","1","1","1","1","1","5","2500","1","2","2","2","2","1","1","2","3","2","1","700","NA","339.38","NA","1","1",,"3",1.8,,,,,,"2","62","1","1","1","1","2","2","3","2","3","3","3","4","3","NA"
"2012","EE",83713,"2","2012","43",26499,25289,1288,1288,,,,,,,,,1288,0,0,0,0,,0,,0,1,0,,1209,,"3","3","3","1","1","1","1","1","1","1","1","2","2500","3","2","2","2","2","2","2","2","4","1","1","NA","NA","438","NA","1","1",,"3",2,,,,,,"2","170","1","1","1","1","1","3","3","3","3","3","3","NA","3","NA"
"2012","EE",83728,"2","2012","11",19266,14975,0,0,,,,,,,,,0,681,0,0,0,,0,,0,4291,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","5","900","3","3","2","2","2","2","1","1","5","2","1","NA","NA","265","182","1","1",,"3",2,,,,,,"2","126","1","1","1","1","1","4","3","4","2","2","3","3","3","NA"
"2012","EE",83767,"1","2012","50",29108,28395,0,0,,,,,,,,,0,132,0,0,800,,1,,0,7,0,,706,,"3","3","3","1","1","2","1","1","1","1","1","3","1000","3","2","2","2","2","2","3","2","2","2","1","700","NA","605.7","626","1","1",,"3",1.8,,,,,,"2","62","1","1","1","1","1","3","3","3","3","2","3","1","3","NA"
"2012","EE",83771,"2","2012","11",17073,15649,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,117,,1296,,"3","3","3","1","1","2","1","1","1","1","1","5","1500","3","2","2","2","2","2","4","5","4","2","1","NA","NA","280.24","647","1","1",,"3",2,,,,,,"1","70","1","1","1","2","1","3","4","3","2","4","2","NA","3","NA"
"2012","EE",83775,"1","2012","31",11780,10300,0,0,,,,,,,,,0,1000,0,0,0,,0,,0,13,0,,1467,,"3","3","NA","1","1","1","1","1","1","1","1","5","1000","2","3","2","2","2","2","1","2","5","1","1","NA","NA","272.76","NA","1","1",,"3",2,,,,,,"2","72","1","1","2","1","1","3","4","2","1","3","3","2","3","NA"
"2012","EE",83796,"2","2012","16",37725,32701,0,0,,,,,,,,,0,0,0,0,0,,0,,0,30,0,,4994,,"3","3","3","1","1","1","1","1","1","1","1","6","1400","2","3","2","2","2","2","1","2","3","2","1","NA","NA","394","291","1","1",,"3",2,,,,,,"1","87","1","1","1","1","1","3","3","2","3","3","3","NA","3","NA"
"2012","EE",83842,"2","2012","36",8978,7382,0,0,,,,,,,,,0,0,0,0,0,,1,,0,23,0,,1574,,"NA","3","3","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","2","1","2","2","2","1","NA","NA","123.8","68","1","1",,"3",2,,,,,,"2","111","1","1","1","1","1","2","4","4","3","3","2","3","3","NA"
"2012","EE",83955,"2","2012","15",6807,4887,0,0,,,,,,,,,0,370,0,0,0,,0,,0,46,58,,1817,,"3","3","NA","1","1","1","1","1","1","1","1","4","1000","2","3","2","2","2","2","4","2","3","2","1","350","NA","394","256","1","1",,"3",2,,,,,,"1","230","1","1","1","1","1","3","3","3","3","3","3","NA","3","NA"
"2012","EE",83970,"2","2012","17",39760,39191,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,569,,"1","3","3","2","1","2","1","1","1","1","1","3","1500","2","NA","2","2","2","2","4","2","3","1","1","NA","NA","297.52","73","1","1",,"3",1.8,,,,,,"2","40","1","1","1","1","1","3","3","2","3","3","3","3","3","NA"
"2012","EE",83976,"2","2012","38",4239,325,0,0,,,,,,,,,0,152,0,0,0,,0,,0,402,0,,3511,,"3","3","3","1","1","1","1","1","1","1","1","3","2000","3","2","2","2","2","2","4","1","3","2","1","NA","NA","118.7","NA","1","1",,"3",2,,,,,,"2","109","1","1","1","1","1","3","3","3","3","3","3","NA","3","NA"
"2012","EE",83991,"2","2012","18",36630,22758,0,0,,,,,,,,,0,729,0,0,0,,0,,0,0,0,,13872,,"NA","3","3","1","1","2","1","1","1","1","3","5","1700","2","3","2","2","2","2","4","2","3","2","1","NA","NA","200","208","1","1",,"3",1.8,,,,,,"2","43","1","1","1","1","1","3","3","2","3","NA","3","NA","3","NA"
"2012","EE",84015,"2","2012","19",21057,15743,0,0,,,,,,,,,0,425,0,0,0,,0,,0,55,0,,5259,,"3","3","NA","1","2","1","1","1","1","1","1","5","1650","3","NA","2","2","2","2","1","3","3","2","1","NA","NA","516","NA","1","1",,"3",2,,,,,,"1","220","1","1","1","1","2","4","3","3","3","3","2","4","3","NA"
"2012","EE",84118,"2","2012","17",15592,12809,0,0,,,,,,,,,0,188,0,0,0,,2,,0,141,0,,2642,,"NA","3","3","1","1","1","1","1","1","1","1","5","1500","2","3","2","2","2","2","3","1","5","2","1","NA","NA","109","139","1","1",,"3",2,,,,,,"1","49","1","1","1","1","2","2","2","3","3","3","4","NA","3","NA"
"2012","EE",84135,"2","2012","21",28980,24338,0,0,,,,,,,,,0,353,0,0,0,,2,,0,0,0,,4642,,"3","3","NA","1","1","1","1","1","1","1","1","3","3000","1","NA","2","2","2","2","1","2","5","2","1","NA","NA","280","NA","1","1",,"3",1.8,,,,,,"2","37","2","1","2","1","1","3","3","2","NA","3","4","4","3","NA"
"2012","EE",84138,"1","2012","19",6625,-754,0,0,,,,,,,,,0,0,0,0,0,,0,,0,195,0,,7184,,"3","3","3","1","1","1","1","1","1","1","1","2","3000","2","3","2","1","2","2","1","2","2","2","1","NA","NA","301","134","1","1",,"3",1.8,,,,,,"2","126","1","1","1","1","1","3","3","3","3","3","3","NA","3","NA"
"2012","EE",84147,"1","2012","9",16599,14966,0,0,,,,,,,,,0,2861,0,0,0,,0,,0,1632,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","4","1000","3","1","2","2","2","2","4","2","6","2","1","NA","NA","493.8","108","1","1",,"3",1.8,,,,,,"1","230","1","2","1","1","1","3","3","3","3","3","3","NA","3","NA"
"2012","EE",84190,"1","2012","8",13882,8456,0,0,,,,,,,,,0,0,0,0,0,,11,,0,783,0,,4643,,"3","3","3","1","1","1","1","1","1","1","1","4","2000","3","NA","2","2","2","2","4","3","5","2","1","NA","NA","43","NA","1","1",,"3",1.8,,,,,,"2","65","1","2","1","1","1","3","2","3","3","3","3","2","3","NA"
"2012","EE",84233,"1","2012","13",9245,5488,0,0,,,,,,,,,0,312,0,0,0,,5,,0,1,0,,3756,,"3","3","NA","2","1","1","1","3","1","1","1","5","1000","3","NA","2","2","2","2","4","1","5","2","1","350","NA","493.8","NA","1","1",,"3",2,,,,,,"2","49","1","1","1","1","1","3","4","3","2","3","3","NA","3","NA"
"2012","EE",84235,"1","2012","26",20566,17974,0,0,,,,,,,,,0,3683,0,0,0,,0,,0,3,0,,2589,,"3","3","3","1","1","1","1","1","1","1","1","5","1650","2","3","2","2","2","2","4","2","6","1","1","350","NA","166","NA","1","1",,"3",1.8,,,,,,"1","72","1","NA","1","1","1","3","4","2","1","3","3","4","3","NA"
"2012","EE",84243,"2","2012","15",13962,11170,0,0,,,,,,,,,0,0,0,0,0,,6,,0,403,0,,2389,,"3","3","3","1","1","1","1","1","1","1","1","5","480","1","NA","1","2","2","2","4","2","5","1","1","NA","NA","180.49","53","1","1",,"3",1.8,,,,,,"2","51","1","1","1","1","1","4","4","3","3","3","3","NA","3","NA"
"2012","EE",84331,"2","2012","19",15641,9174,63,63,,,,,,,,,63,60,0,0,100,,0,,0,0,0,,6467,,"NA","3","NA","2","1","2","1","1","1","1","2","3","328","2","NA","1","2","1","2","3","4","3","2","1","NA","NA","85.65","NA","3","1",,"3",1.8,,,,,,"2","36","1","1","1","1","1","3","3","2","3","2","3","NA","3","NA"
"2012","EE",84394,"2","2012","10",26141,22431,0,0,,,,,,,,,0,151,0,0,0,,15,,0,5,0,,3705,,"3","3","NA","1","1","1","1","1","1","1","1","5","1000","2","1","2","2","2","2","4","2","3","2","1","NA","NA","394","NA","1","1",,"3",2,,,,,,"2","170","1","1","1","1","2","4","3","3","3","3","3","4","3","NA"
