an_sondaj,tara,id_gospodarie,venit_total,venit_munca,numar_membri,marime_echivalenta,numar_camere,grad_urbanizare
2013,EE,99055,17166,13646.0,2.0,2.1,2,3.0
2013,EE,99072,36900,33694.0,4.0,2.5,1,1.0
2013,EE,99079,35983,31619.0,3.0,2.5,1,4.0
2013,EE,99103,65830,58727.0,5.0,2.1,1,1.0
2013,EE,99114,27715,26598.0,4.0,2.1,1,2.0
2013,EE,99134,15895,8228.0,6.0,2.1,1,1.0
2013,EE,99149,10268,1840.0,3.0,2.1,1,1.0
2013,EE,99156,15036,9610.0,5.0,2.3,2,4.0
2013,EE,99158,16019,16015.0,4.0,2.5,1,4.0
2013,EE,99203,15722,13494.0,4.0,2.3,1,1.0
2013,EE,99223,34039,29584.0,3.0,2.3,1,4.0
2013,EE,99226,13179,12154.0,4.0,2.3,1,4.0
2013,EE,99292,31214,30933.0,6.0,2.3,1,2.0
2013,EE,99298,4690,3375.0,5.0,2.1,1,4.0
2013,EE,99312,19438,13800.0,4.0,2.3,1,4.0
2013,EE,99314,40867,25537.0,5.0,2.5,1,4.0
2013,EE,99321,55561,53632.0,4.0,2.1,1,4.0
2013,EE,99389,8272,4117.0,3.0,2.1,1,4.0
2013,EE,99397,45858,42846.0,6.0,2.3,2,4.0
2013,EE,99398,28563,26827.0,4.0,2.1,1,4.0
2013,EE,99408,8289,4768.0,6.0,2.3,1,4.0
2013,EE,99500,38719,30338.0,4.0,2.1,1,1.0
2013,EE,99505,28345,23004.0,3.0,2.3,1,4.0
2013,EE,99507,34970,33407.0,2.0,2.1,1,1.0
2013,EE,99546,19917,19504.0,3.0,2.5,1,4.0
2013,EE,99550,21326,20258.0,6.0,2.3,1,2.0
2013,EE,99551,6084,4356.0,5.0,2.1,1,1.0
2013,EE,99559,10778,6449.0,5.0,2.3,1,4.0
2013,EE,99574,20858,17674.0,2.0,2.3,1,4.0
2013,EE,99579,14794,13956.0,6.0,2.1,1,3.0
2013,EE,99580,35568,23311.0,6.0,2.5,1,4.0
2013,EE,99596,14735,-863.0,5.0,2.3,2,1.0
2013,EE,99601,33359,17302.0,3.0,2.1,2,2.0
2013,EE,99602,24669,16630.0,4.0,2.1,1,4.0
2013,EE,99603,41379,40675.0,2.0,2.3,1,4.0
2013,EE,99617,19023,9892.0,2.0,2.1,1,4.0
2013,EE,99677,29844,22148.0,6.0,2.5,1,1.0
2013,EE,99684,13396,6693.0,4.0,2.5,1,1.0
2013,EE,99712,18853,12046.0,5.0,2.3,1,1.0
2013,EE,99721,41825,33665.0,4.0,2.3,1,4.0
2013,EE,99732,46458,45451.0,3.0,2.5,1,1.0
2013,EE,99754,7956,6842.0,2.0,2.3,1,1.0
2013,EE,99784,75421,73706.0,6.0,2.1,1,1.0
2013,EE,99797,35613,28674.0,2.0,2.1,1,4.0
2013,EE,99824,27659,23287.0,5.0,2.1,1,4.0
2013,EE,99830,23847,19923.0,6.0,2.1,1,4.0
2013,EE,99898,16460,4320.0,6.0,2.1,1,4.0
2013,EE,99900,26191,18102.0,3.0,2.5,1,4.0
2013,EE,99950,27262,24639.0,4.0,2.5,1,1.0
2013,EE,99956,17863,11005.0,6.0,2.1,1,4.0
2013,EE,100033,14877,13389.0,6.0,2.1,1,2.0
2013,EE,100055,13729,10225.0,3.0,2.1,1,4.0
2013,EE,100065,48441,45161.0,2.0,2.5,1,4.0
2013,EE,100075,34224,33458.0,3.0,2.1,1,1.0
2013,EE,100097,24674,23871.0,2.0,2.5,2,4.0
2013,EE,100157,27801,22446.0,6.0,2.1,1,4.0
2013,EE,100195,24908,22169.0,4.0,2.1,1,4.0
2013,EE,100222,30359,26084.0,6.0,2.3,1,4.0
2013,EE,100234,14086,5477.0,4.0,2.5,1,2.0
2013,EE,100265,16707,12664.0,2.0,2.5,1,1.0
2013,EE,100297,41221,32042.0,3.0,2.5,1,4.0
2013,EE,100321,24672,17362.0,5.0,2.5,2,1.0
2013,EE,100324,37746,34738.0,2.0,2.1,1,2.0
2013,EE,100329,10122,9294.0,4.0,2.5,1,4.0
2013,EE,100359,26665,22029.0,6.0,2.5,1,1.0
2013,EE,100366,14270,11924.0,6.0,2.3,1,4.0
2013,EE,100401,18030,12672.0,2.0,2.3,1,1.0
2013,EE,100405,37831,33950.0,4.0,2.1,1,4.0
2013,EE,100414,28225,27819.0,4.0,2.1,1,1.0
2013,EE,100439,16914,16913.0,2.0,2.1,1,3.0
2013,EE,100479,20591,13929.0,5.0,2.1,1,4.0
2013,EE,100516,8129,163.0,6.0,2.1,1,1.0
2013,EE,100518,30972,26081.0,4.0,2.1,1,1.0
2013,EE,100526,11466,7710.0,6.0,2.5,2,1.0
2013,EE,100573,21643,18128.0,5.0,2.3,2,4.0
2013,EE,100576,17151,11314.0,3.0,2.3,2,4.0
2013,EE,100587,36793,28522.0,5.0,2.1,1,1.0
2013,EE,100591,18574,13521.0,6.0,2.3,1,1.0
2013,EE,100632,29708,25964.0,3.0,2.5,1,4.0
2013,EE,100641,12279,6764.0,3.0,2.3,1,1.0
2013,EE,100649,16160,13792.0,5.0,2.5,2,4.0
2013,EE,100662,16121,16109.0,4.0,2.5,1,1.0
2013,EE,100672,21066,16187.0,5.0,2.1,1,4.0
2013,EE,100716,29470,29164.0,6.0,2.1,1,4.0
2013,EE,100719,15243,15236.0,4.0,2.5,1,1.0
2013,EE,100724,32044,30209.0,4.0,2.3,1,1.0
2013,EE,100768,41054,40036.0,6.0,2.5,1,1.0
2013,EE,100795,251,-2290.0,5.0,2.1,1,4.0
2013,EE,100824,29811,28985.0,4.0,2.1,1,4.0
2013,EE,100886,21253,19816.0,5.0,2.1,1,1.0
2013,EE,100900,24236,19352.0,5.0,2.5,1,2.0
2013,EE,100905,42243,36102.0,4.0,2.5,1,4.0
2013,EE,100949,25522,18621.0,5.0,2.3,1,1.0
2013,EE,100958,10337,7448.0,4.0,2.5,1,2.0
2013,EE,100977,19640,4498.0,5.0,2.1,1,1.0
2013,EE,101001,60103,58995.0,6.0,2.5,1,3.0
2013,EE,101051,20721,17229.0,3.0,2.5,1,1.0
2013,EE,101058,10177,6140.0,5.0,2.3,1,4.0
2013,EE,101176,37137,32170.0,6.0,2.5,1,1.0
2013,EE,101183,21490,21213.0,6.0,2.1,1,4.0
2013,EE,101234,31641,26973.0,5.0,2.3,1,1.0
2013,EE,101235,44258,39427.0,5.0,2.5,1,1.0
2013,EE,101264,24938,24134.0,6.0,2.1,1,4.0
2013,EE,101265,19449,14447.0,3.0,2.1,1,2.0
2013,EE,101306,14986,10443.0,4.0,2.1,1,4.0
2013,EE,101318,5827,3008.0,3.0,2.3,1,4.0
2013,EE,101333,24732,20196.0,3.0,2.3,1,4.0
2013,EE,101345,28721,27438.0,3.0,2.1,1,4.0
2013,EE,101359,17266,12463.0,4.0,2.1,1,4.0
2013,EE,101370,43434,42018.0,6.0,2.5,1,1.0
2013,EE,101373,10257,6308.0,5.0,2.1,1,4.0
2013,EE,101391,57391,56984.0,4.0,2.3,1,1.0
2013,EE,101404,28293,19907.0,4.0,2.5,1,2.0
2013,EE,101475,10600,5785.0,2.0,2.3,1,1.0
2013,EE,101514,40069,31078.0,4.0,2.1,1,1.0
2013,EE,101516,30250,27611.0,3.0,2.1,1,4.0
2013,EE,101572,18673,16559.0,5.0,2.1,1,4.0
2013,EE,101585,48391,46012.0,6.0,2.5,1,1.0
2013,EE,101607,15445,1389.0,4.0,2.3,1,1.0
2013,EE,101625,39243,20853.0,3.0,2.5,1,4.0
2013,EE,101637,12988,8911.0,3.0,2.3,1,1.0
2013,EE,101652,24800,19867.0,4.0,2.1,1,1.0
2013,EE,101656,30984,29270.0,5.0,2.3,1,1.0
2013,EE,101671,16014,12714.0,6.0,2.1,1,4.0
2013,EE,101713,17553,12403.0,3.0,2.1,1,4.0
2013,EE,101732,22308,22305.0,6.0,2.1,1,1.0
2013,EE,101748,15175,10252.0,4.0,2.3,1,1.0
2013,EE,101785,11049,5611.0,5.0,2.5,1,4.0
2013,EE,101786,14226,17351.0,4.0,2.5,1,4.0
2013,EE,101825,41378,37797.0,4.0,2.3,1,4.0
2013,EE,101877,42000,32796.0,2.0,2.5,2,4.0
2013,EE,101890,48101,46664.0,5.0,2.5,1,4.0
2013,EE,101902,11270,8671.0,3.0,2.3,1,2.0
2013,EE,101920,22068,6203.0,5.0,2.1,1,1.0
2013,EE,101965,11726,-2487.0,6.0,2.3,1,2.0
2013,EE,101999,15337,8291.0,6.0,2.5,1,4.0
2013,EE,102012,51389,50994.0,3.0,2.5,1,4.0
2013,EE,102013,32823,26201.0,5.0,2.3,1,2.0
2013,EE,102034,16550,11592.0,5.0,2.3,2,4.0
2013,EE,102036,61302,56484.0,4.0,2.5,1,1.0
2013,EE,102044,26231,21869.0,4.0,2.5,1,4.0
2013,EE,102045,20937,13178.0,2.0,2.3,2,1.0
2013,EE,102064,1817,453.0,4.0,1.9,1,4.0
2013,EE,102072,34311,30393.0,3.0,2.5,1,4.0
2013,EE,102083,32326,30989.0,5.0,2.5,1,1.0
2013,EE,102145,16604,11583.0,2.0,2.3,1,1.0
2013,EE,102169,18036,15402.0,2.0,2.1,1,1.0
2013,EE,102175,30366,24928.0,5.0,2.3,1,4.0
2013,EE,102179,19371,18252.0,5.0,2.5,1,2.0
2013,EE,102208,25234,25077.0,4.0,2.1,1,1.0
2013,EE,102228,23011,26779.0,6.0,2.3,1,4.0
2013,EE,102229,27454,24310.0,5.0,2.5,1,4.0
2013,EE,102242,29414,26043.0,5.0,2.5,1,4.0
2013,EE,102244,18754,16420.0,3.0,2.3,1,4.0
2013,EE,102273,34192,29551.0,6.0,2.1,1,1.0
2013,EE,102279,12637,8196.0,2.0,2.5,1,4.0
2013,EE,102283,17899,14005.0,4.0,2.3,1,1.0
2013,EE,102284,36009,32005.0,3.0,2.5,1,1.0
2013,EE,102305,19659,18831.0,6.0,2.5,1,1.0
2013,EE,102313,20609,17491.0,3.0,2.5,1,4.0
2013,EE,102339,47769,41575.0,5.0,2.1,1,4.0
2013,EE,102404,36978,34593.0,2.0,2.3,1,4.0
2013,EE,102425,37300,32739.0,5.0,2.5,1,2.0
2013,EE,102433,20097,19184.0,3.0,2.1,2,2.0
2013,EE,102459,36335,27991.0,3.0,2.1,1,4.0
2013,EE,102476,17443,11236.0,4.0,2.5,1,4.0
2013,EE,102485,31544,29719.0,5.0,2.5,1,1.0
2013,EE,102487,206,-19667.0,4.0,2.1,1,4.0
2013,EE,102503,20051,1630.0,4.0,2.3,1,4.0
2013,EE,102550,7337,1062.0,4.0,2.1,1,1.0
2013,EE,102574,14493,6504.0,3.0,2.1,1,4.0
2013,EE,102581,19709,12721.0,4.0,2.3,1,4.0
2013,EE,102589,20234,19717.0,4.0,2.3,1,4.0
2013,EE,102599,59104,52136.0,4.0,2.5,1,1.0
2013,EE,102608,20484,16645.0,2.0,2.3,1,4.0
2013,EE,102654,37630,32751.0,5.0,2.1,1,3.0
2013,EE,102662,13144,9908.0,3.0,2.5,1,3.0
2013,EE,102699,13740,8356.0,4.0,2.1,2,4.0
2013,EE,102700,11952,6251.0,3.0,2.5,1,1.0
2013,EE,102704,23244,21362.0,3.0,2.1,2,4.0
2013,EE,102715,25108,22195.0,6.0,2.3,1,4.0
2013,EE,102769,46057,30082.0,6.0,2.5,1,4.0
2013,EE,102784,11902,-3160.0,4.0,2.5,1,4.0
2013,EE,102812,14237,6683.0,5.0,2.3,1,1.0
2013,EE,102826,29379,27694.0,3.0,2.1,1,4.0
2013,EE,102830,43664,43197.0,4.0,2.3,1,4.0
2013,EE,102892,9856,4260.0,2.0,2.3,1,4.0
2013,EE,102907,6463,5409.0,4.0,2.5,1,1.0
2013,EE,102926,20921,19827.0,6.0,2.5,1,4.0
2013,EE,102950,20417,6126.0,6.0,2.5,1,1.0
2013,EE,102992,19731,14911.0,4.0,2.5,1,1.0
2013,EE,103002,12736,11121.0,3.0,2.5,1,4.0
2013,EE,103067,23052,19394.0,4.0,2.3,1,1.0
2013,EE,103070,14421,11720.0,4.0,2.5,1,4.0
2013,EE,103086,2553,322.0,4.0,2.1,1,2.0
2013,EE,103125,43404,34950.0,6.0,2.5,1,1.0
2013,EE,103188,30785,27192.0,6.0,2.1,1,2.0
2013,EE,103199,7180,7141.0,5.0,2.5,1,4.0
2013,EE,103214,18588,17495.0,4.0,2.1,1,1.0
2013,EE,103215,12468,9729.0,2.0,2.1,1,4.0
2013,EE,103232,36414,33997.0,4.0,2.5,1,1.0
2013,EE,103275,40982,35463.0,4.0,2.3,1,4.0
2013,EE,103299,10037,7789.0,4.0,2.1,1,4.0
2013,EE,103316,42583,37754.0,6.0,2.1,1,1.0
2013,EE,103328,11474,8546.0,3.0,2.1,1,1.0
2013,EE,103353,53061,48856.0,3.0,2.1,1,2.0
2013,EE,103381,28643,21874.0,3.0,2.5,1,4.0
2013,EE,103382,56551,51498.0,6.0,2.5,1,4.0
2013,EE,103389,40674,32347.0,6.0,2.5,1,4.0
2013,EE,103428,6379,4628.0,5.0,2.3,1,2.0
2013,EE,103506,21437,16898.0,6.0,2.3,1,4.0
2013,EE,103519,17054,13570.0,6.0,2.5,1,4.0
2013,EE,103550,19679,15363.0,4.0,2.1,1,4.0
2013,EE,103561,18978,12005.0,4.0,2.1,1,1.0
2013,EE,103563,13732,11532.0,5.0,2.3,1,1.0
2013,EE,103597,15943,13303.0,3.0,2.1,1,1.0
2013,EE,103606,17683,11220.0,4.0,2.1,1,1.0
2013,EE,103626,19289,16953.0,2.0,2.1,1,4.0
2013,EE,103636,1904,4851.0,5.0,2.3,1,1.0
2013,EE,103640,39760,32673.0,5.0,2.3,1,4.0
2013,EE,103648,24839,19276.0,6.0,2.1,1,4.0
2013,EE,103668,72303,66281.0,2.0,2.1,2,1.0
2013,EE,103676,4039,1986.0,6.0,2.1,1,4.0
2013,EE,103677,14611,9484.0,4.0,2.5,1,1.0
2013,EE,103723,15373,11624.0,5.0,2.5,1,4.0
2013,EE,103751,4191,1859.0,4.0,2.5,1,4.0
2013,EE,103794,5205,-35058.0,4.0,2.1,1,1.0
2013,EE,103823,45698,43694.0,6.0,2.1,2,2.0
2013,EE,103837,5009,2087.0,6.0,2.5,1,4.0
2013,EE,103852,8580,3876.0,4.0,2.5,1,4.0
2013,EE,103870,16734,14548.0,4.0,2.5,1,1.0
2013,EE,103876,28364,25050.0,3.0,2.5,1,1.0
2013,EE,103877,37019,28237.0,5.0,2.3,1,1.0
2013,EE,103880,19079,11805.0,4.0,2.5,1,1.0
2013,EE,103928,34783,33414.0,4.0,2.3,1,4.0
2013,EE,103972,28294,26427.0,2.0,2.5,1,1.0
2013,EE,103988,24511,21959.0,2.0,2.1,1,1.0
2013,EE,103989,19806,11145.0,2.0,2.1,1,4.0
2013,EE,104016,10806,6824.0,2.0,2.1,1,4.0
2013,EE,104037,19874,17425.0,5.0,2.5,1,4.0
2013,EE,104058,16960,16588.0,4.0,2.3,1,1.0
2013,EE,104071,11417,6599.0,2.0,2.1,1,1.0
2013,EE,104092,45074,40187.0,4.0,2.3,1,1.0
2013,EE,104123,13314,10124.0,5.0,2.1,1,4.0
2013,EE,104140,42604,55936.0,3.0,2.5,1,1.0
2013,EE,104177,79015,76783.0,5.0,2.3,1,2.0
2013,EE,104191,33632,17962.0,5.0,2.1,1,1.0
2013,EE,104195,10655,2438.0,4.0,2.1,1,1.0
2013,EE,104235,31164,25547.0,5.0,2.3,2,4.0
2013,EE,104244,13012,11616.0,2.0,2.1,1,4.0
2013,EE,104259,66222,65409.0,4.0,2.1,1,4.0
2013,EE,104278,42455,39949.0,3.0,2.3,1,4.0
2013,EE,104280,22660,20831.0,6.0,2.5,1,2.0
2013,EE,104283,24080,15955.0,5.0,2.3,1,4.0
2013,EE,104315,43051,30254.0,6.0,2.5,1,4.0
2013,EE,104316,15488,9258.0,6.0,2.1,1,1.0
2013,EE,104385,9444,1010.0,5.0,2.3,1,1.0
2013,EE,104436,23103,22195.0,5.0,2.3,1,1.0
2013,EE,104442,32879,30566.0,3.0,2.1,1,1.0
2013,EE,104448,28697,25420.0,4.0,2.1,1,1.0
2013,EE,104499,17367,5639.0,4.0,2.1,1,1.0
2013,EE,104508,4576,-877.0,4.0,2.1,2,2.0
2013,EE,104510,23171,18355.0,2.0,2.5,1,4.0
2013,EE,104596,12761,8498.0,4.0,2.3,1,4.0
2013,EE,104609,61913,60168.0,5.0,2.5,1,4.0
2013,EE,104628,15630,5362.0,4.0,2.3,1,4.0
2013,EE,104630,16966,1823.0,5.0,2.3,1,4.0
2013,EE,104636,24985,22075.0,4.0,2.5,1,4.0
2013,EE,104637,35983,33147.0,5.0,2.1,1,1.0
2013,EE,104655,18467,12624.0,5.0,2.5,1,1.0
2013,EE,104656,35072,32648.0,4.0,2.5,1,1.0
2013,EE,104671,26271,18761.0,3.0,2.5,1,4.0
2013,EE,104672,9524,-3979.0,5.0,2.5,1,2.0
2013,EE,104678,6854,3153.0,3.0,2.1,1,4.0
2013,EE,104729,23594,22203.0,4.0,2.1,1,4.0
2013,EE,104803,38358,36495.0,6.0,2.5,1,4.0
2013,EE,104855,26105,16925.0,4.0,2.3,1,4.0
2013,EE,104897,4611,3071.0,4.0,2.3,1,4.0
2013,EE,104923,3157,-1824.0,5.0,2.3,1,1.0
2013,EE,104936,15681,15675.0,5.0,2.5,2,4.0
2013,EE,104968,35882,31316.0,5.0,2.5,1,2.0
2013,EE,104971,24301,20045.0,5.0,2.3,1,4.0
2013,EE,105016,11170,-4638.0,3.0,2.1,1,2.0
2013,EE,105067,23146,21623.0,4.0,2.1,1,4.0
2013,EE,105082,24078,16561.0,4.0,2.3,1,4.0
2013,EE,105092,32689,32630.0,2.0,2.5,2,4.0
2013,EE,105095,21516,19771.0,4.0,2.3,1,1.0
2013,EE,105099,19661,17952.0,2.0,2.3,1,4.0
2013,EE,105132,39429,35606.0,2.0,2.5,1,1.0
2013,EE,105203,17760,15505.0,2.0,2.1,2,4.0
2013,EE,105230,30509,14942.0,2.0,2.1,1,4.0
2013,EE,105234,16238,15674.0,3.0,2.3,1,3.0
2013,EE,105244,20720,18007.0,5.0,2.1,1,4.0
2013,EE,105246,13560,12943.0,5.0,2.1,1,1.0
2013,EE,105264,10734,7665.0,4.0,2.1,1,4.0
2013,EE,105301,3759,3726.0,3.0,2.1,1,4.0
2013,EE,105314,18500,13469.0,6.0,2.5,1,4.0
2013,EE,105315,12045,5162.0,4.0,2.1,2,3.0
2013,EE,105318,45951,38922.0,5.0,2.1,1,1.0
2013,EE,105332,19820,14239.0,3.0,2.1,1,1.0
2013,EE,105349,16039,14562.0,2.0,2.1,1,4.0
2013,EE,105376,23182,14929.0,4.0,2.1,2,3.0
2013,EE,105400,5798,411.0,5.0,2.3,2,4.0
2013,EE,105432,11010,6692.0,5.0,2.1,2,1.0
2013,EE,105437,41877,38270.0,4.0,2.1,1,1.0
2013,EE,105439,16573,15025.0,5.0,2.1,1,4.0
2013,EE,105441,9011,2876.0,6.0,2.1,1,1.0
2013,EE,105444,6668,3453.0,6.0,2.3,1,4.0
2013,EE,105448,70649,67811.0,4.0,2.1,1,2.0
2013,EE,105469,7286,5332.0,4.0,2.3,1,1.0
2013,EE,105476,40879,36253.0,2.0,2.3,1,1.0
2013,EE,105479,32627,28886.0,3.0,2.1,1,2.0
2013,EE,105497,-28863,-47457.0,5.0,2.1,1,1.0
2013,EE,105507,14387,4130.0,2.0,2.1,1,4.0
2013,EE,105525,44388,38488.0,5.0,2.3,1,4.0
2013,EE,105529,10312,6883.0,5.0,2.1,1,1.0
2013,EE,105533,11249,-1672.0,5.0,2.1,1,4.0
2013,EE,105538,10545,6572.0,4.0,2.1,1,4.0
2013,EE,105551,3546,1300.0,6.0,2.1,1,1.0
2013,EE,105585,27810,25572.0,4.0,2.1,1,1.0
2013,EE,105586,12926,-1359.0,3.0,2.3,2,4.0
2013,EE,105606,131049,130144.0,2.0,2.3,1,4.0
2013,EE,105655,40974,39620.0,5.0,2.5,1,2.0
2013,EE,105667,39183,37346.0,4.0,2.1,2,4.0
2013,EE,105698,25307,20769.0,4.0,2.3,1,1.0
2013,EE,105701,27583,23390.0,6.0,2.5,1,2.0
2013,EE,105739,17791,13027.0,3.0,2.5,1,4.0
2013,EE,105746,15920,12709.0,6.0,2.5,1,2.0
2013,EE,105755,18670,16809.0,6.0,2.1,1,4.0
2013,EE,105767,14471,10506.0,5.0,2.1,1,1.0
2013,EE,105839,11089,-3830.0,6.0,2.3,1,4.0
2013,EE,105880,48807,45636.0,2.0,2.5,1,1.0
2013,EE,105894,19985,18144.0,3.0,2.5,1,1.0
2013,EE,105909,10001,6430.0,2.0,2.1,1,4.0
2013,EE,105914,24636,24590.0,4.0,2.5,1,4.0
2013,EE,105915,20431,17443.0,5.0,2.3,1,1.0
2013,EE,105932,11945,10718.0,4.0,2.1,2,1.0
2013,EE,105939,20012,18145.0,2.0,2.5,1,1.0
2013,EE,105954,45113,46817.0,6.0,2.5,1,1.0
2013,EE,105991,49293,48747.0,5.0,2.5,1,4.0
2013,EE,106031,12676,11963.0,2.0,2.5,1,4.0
2013,EE,106109,8968,8482.0,6.0,2.1,1,2.0
2013,EE,106122,21976,10077.0,4.0,2.3,1,1.0
2013,EE,106176,9092,8831.0,4.0,2.1,1,4.0
2013,EE,106212,17718,13695.0,6.0,2.1,1,4.0
2013,EE,106215,24608,22637.0,3.0,2.5,1,2.0
2013,EE,106222,27515,26582.0,5.0,2.3,1,4.0
2013,EE,106298,32785,30843.0,5.0,2.5,1,1.0
2013,EE,106335,23474,20955.0,6.0,2.1,1,1.0
2013,EE,106352,17013,12615.0,6.0,2.3,1,1.0
2013,EE,106389,15369,13840.0,3.0,2.5,1,4.0
2013,EE,106390,35171,33840.0,4.0,2.3,1,1.0
2013,EE,106396,10920,4665.0,3.0,2.3,1,4.0
2013,EE,106425,15018,8785.0,2.0,2.5,2,4.0
2013,EE,106441,33654,30083.0,2.0,2.1,1,2.0
2013,EE,106448,18529,15075.0,5.0,2.1,1,1.0
2013,EE,106457,27136,22026.0,3.0,2.1,1,4.0
2013,EE,106482,47822,47432.0,3.0,2.5,1,2.0
2013,EE,106483,27669,20555.0,5.0,2.1,1,3.0
2013,EE,106541,23139,18637.0,4.0,2.3,1,4.0
2013,EE,106553,28797,17456.0,3.0,2.3,1,4.0
2013,EE,106567,10771,6052.0,3.0,2.1,2,1.0
2013,EE,106569,23310,20817.0,2.0,2.1,1,1.0
2013,EE,106634,14671,6885.0,4.0,2.1,1,4.0
2013,EE,106660,14841,8658.0,3.0,2.3,1,1.0
2013,EE,106733,34293,32685.0,5.0,2.3,1,4.0
2013,EE,106746,33031,27089.0,3.0,2.1,1,4.0
2013,EE,106777,23653,19404.0,4.0,2.3,2,2.0
2013,EE,106801,21952,21152.0,5.0,2.5,1,4.0
2013,EE,106806,12610,5778.0,4.0,2.3,2,2.0
2013,EE,106861,20407,16214.0,2.0,2.3,1,1.0
2013,EE,106863,40228,37431.0,3.0,2.3,1,4.0
2013,EE,106875,26057,21739.0,6.0,2.1,2,4.0
2013,EE,106883,32828,30837.0,4.0,2.5,1,4.0
2013,EE,106929,30511,22119.0,3.0,2.3,1,4.0
2013,EE,106934,25339,18444.0,6.0,2.1,2,4.0
2013,EE,106944,18349,1024.0,2.0,2.3,1,1.0
2013,EE,106973,11855,4314.0,6.0,2.1,1,4.0
2013,EE,107007,56822,53506.0,2.0,2.5,1,1.0
2013,EE,107014,14255,13986.0,5.0,2.1,1,1.0
2013,EE,107089,11063,11394.0,5.0,2.5,1,2.0
2013,EE,107092,13785,12301.0,4.0,2.5,1,4.0
2013,EE,107102,2898,-10.0,3.0,2.1,1,2.0
2013,EE,107106,7394,365.0,3.0,2.3,1,1.0
2013,EE,107109,24529,22122.0,6.0,2.3,1,4.0
2013,EE,107139,3927,1114.0,5.0,2.3,1,4.0
2013,EE,107152,42331,40928.0,4.0,2.1,1,4.0
2013,EE,107155,12846,11861.0,5.0,2.3,1,4.0
2013,EE,107212,21556,12975.0,3.0,2.1,1,2.0
2013,EE,107220,14485,11167.0,3.0,2.1,1,1.0
2013,EE,107248,24883,18137.0,3.0,2.3,1,1.0
2013,EE,107250,26368,19259.0,6.0,2.1,1,4.0
2013,EE,107252,7723,7495.0,3.0,2.5,1,4.0
2013,EE,107282,44876,43862.0,2.0,2.5,1,4.0
2013,EE,107304,15333,13093.0,3.0,2.5,1,2.0
2013,EE,107377,15256,13579.0,5.0,2.3,1,1.0
2013,EE,107378,41779,39192.0,4.0,2.5,1,1.0
2013,EE,107401,56815,44994.0,3.0,2.5,1,1.0
2013,EE,107403,101750,96792.0,6.0,2.1,1,4.0
2013,EE,107415,76282,71385.0,5.0,2.5,1,4.0
2013,EE,107490,186,-3621.0,4.0,2.5,2,3.0
2013,EE,107522,20781,14879.0,5.0,2.1,1,1.0
2013,EE,107603,19454,15126.0,4.0,2.3,1,1.0
2013,EE,107605,38480,30589.0,3.0,2.3,1,4.0
2013,EE,107634,17283,15493.0,2.0,2.1,1,4.0
2013,EE,107637,24610,18031.0,3.0,2.5,2,4.0
2013,EE,107638,15007,4991.0,5.0,2.1,2,4.0
2013,EE,107679,14120,11057.0,5.0,2.1,1,4.0
2013,EE,107718,36195,35273.0,5.0,2.5,1,1.0
2013,EE,107742,11951,7252.0,5.0,2.1,1,3.0
2013,EE,107776,33208,24531.0,5.0,2.1,1,1.0
2013,EE,107777,31793,29040.0,5.0,2.3,1,1.0
2013,EE,107784,33204,31724.0,6.0,2.5,2,2.0
2013,EE,107809,27131,15777.0,2.0,2.5,1,4.0
2013,EE,107830,35747,28961.0,4.0,2.1,1,1.0
2013,EE,107880,12131,12015.0,2.0,2.3,1,4.0
2013,EE,107923,55274,51918.0,4.0,2.3,1,1.0
2013,EE,107929,26066,21643.0,3.0,2.5,1,4.0
2013,EE,107950,19046,13319.0,3.0,2.3,1,4.0
2013,EE,107988,12139,6402.0,4.0,2.3,1,4.0
2013,EE,107989,9883,5403.0,6.0,2.5,1,1.0
2013,EE,108042,9881,7748.0,6.0,2.3,1,4.0
2013,EE,108071,27727,23540.0,5.0,2.1,1,4.0
2013,EE,108083,52082,49819.0,2.0,2.3,1,4.0
2013,EE,108088,19860,15567.0,3.0,2.5,1,1.0
2013,EE,108146,7574,7563.0,4.0,2.1,1,4.0
2013,EE,108152,10003,5627.0,4.0,2.3,1,2.0
2013,EE,108154,55817,47915.0,6.0,2.1,1,2.0
2013,EE,108168,14746,12430.0,3.0,2.3,1,1.0
2013,EE,108260,16002,10852.0,6.0,2.5,1,4.0
2013,EE,108271,45628,39397.0,4.0,2.5,1,4.0
2013,EE,108287,40905,35002.0,5.0,2.3,2,1.0
2013,EE,108309,60886,57857.0,4.0,2.5,1,4.0
2013,EE,108312,21010,17588.0,3.0,2.5,1,4.0
2013,EE,108328,28478,26583.0,3.0,2.5,1,4.0
2013,EE,108357,18961,18956.0,5.0,2.1,1,2.0
2013,EE,108363,11676,9833.0,5.0,2.1,1,4.0
2013,EE,108378,29784,29392.0,3.0,2.1,1,4.0
2013,EE,108397,10050,5488.0,4.0,2.5,1,4.0
2013,EE,108426,32835,32190.0,3.0,2.5,1,1.0
2013,EE,108441,26502,23458.0,5.0,2.1,1,4.0
2013,EE,108462,35245,33225.0,6.0,2.5,1,4.0
2013,EE,108493,31082,29163.0,4.0,2.1,1,4.0
2013,EE,108561,12222,3185.0,6.0,2.1,1,4.0
2013,EE,108569,62577,56998.0,6.0,2.1,1,4.0
2013,EE,108589,9328,-3036.0,3.0,2.1,2,4.0
2013,EE,108601,16802,8802.0,3.0,2.1,1,4.0
2013,EE,108624,28041,27195.0,5.0,2.5,1,4.0
2013,EE,108628,7241,-8765.0,2.0,2.5,1,4.0
