"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL050","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PT005","PT010","PT020","PT030","PT040","PT050","PT060","PT070","PT080","PT090","PT100","PT110","PT120","PT130","PT140","PT150","PT160","PT170","PT180","PT190","PT200","PT210"
"2011","EE",1007823,117.21209693571,"NA","1","2011","16","1",1956,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","51","7","40","NA","h","4","12","1","2","NA","NA","NA","33","3","1","3","2","NA","2","NA",0,0,6129,0,0,0,1,147,0,0,0,0,0,0,0,0,1,"1",54,100782,"1","6","467.914","NA","2","2","NA","1931","NA","NA","1960","NA","1","2","3","NA","NA","NA","1","2","NA","4","4","1"
"2011","EE",1007824,117.21209693571,"NA","1","2011","10","4",1977,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","2","72","2","40","NA","l-n","NA","15","NA","2","2","NA","NA","22","2","1","3","2","NA","2","NA",0,0,8897,0,0,1413,1,0,0,0,0,0,0,727,0,0,1,"1",33,100782,"1","5","84.68913","1","2","NA","2","1939","1","1","NA","2","1","1","3","1","2","NA","1","2","NA","2","3","1"
"2011","EE",1008201,117.21209693571,"NA","1","2011","11","1",1965,"1","2","1","Other","2","5","3","1","NA","NA","NA","NA","3","34","8","40","NA","b-e","NA","12","1","2","2","NA","NA","18","3","2","3","2","NA","2","NA",0,0,4839,1074,963,2197,1,0,0,0,0,0,0,0,0,0,1,"1",45,100820,"1","7","0","1","NA","2","NA","1942","2","1","NA","1","1","NA","NA","1","2","NA","1","NA","6","4","2","1"
"2011","EE",1008202,117.21209693571,"NA","2","2011","13","1",1973,"2","3","3","Other","2","NA","5","1","NA","NA","NA","NA","3","21","7","40","NA","b-e","NA","NA","1","2","NA","NA","NA","19","NA","2","3","2","NA","2","NA",0,0,20331,3852,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",37,100820,"1","7","607.4641","1","2","NA","2","1952","NA","1","1942","1","1","2","2","1","1","2","5","2","NA","4","4","1"
"2011","EE",1008341,117.21209693571,"NA","2","2011","25","1",1952,"1","2","1","EE","2","NA","5","8","NA","NA","NA","NA","3","13","3","NA","NA","NA","3","NA","1","2","NA","NA","NA","22","2","1","3","2","2","1","1",0,0,0,0,0,303,1,0,0,0,0,0,0,0,2138,0,1,"1",58,100834,"1","2","173.076","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA","3","2","1"
"2011","EE",1008342,117.21209693571,"NA","1","2011","18","1",1952,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","22","2","40","NA","p","NA","13","1","NA","2","NA","NA","18","NA","2","3","2","NA","2","NA",0,0,16351,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",58,100834,"1","2","28.27054","1","2","1","2","1954","1","1","1939","1","1","2","2","1","NA","NA","NA","NA","2","4","4","1"
"2011","EE",1008343,117.21209693571,"NA","2","2011","24","4",1989,"2","1","2","Other","2","NA","3","6","NA","1","2","NA","2","91",,"NA","NA","NA","6","NA","NA","NA","NA","NA","4","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,277,0,0,0,0,0,0,996,1,"1",21,100834,"1","2","179.1058","NA","2","NA","NA","NA","NA","NA","1948","2","NA","2","NA","1","-1","NA","NA","NA","2","5","4","1"
"2011","EE",1008344,117.21209693571,"NA","1","2011","17","3",1947,"1","2","3","EE","1","NA","3","1","NA","NA","NA","NA","3","34","3","40","NA","a","NA","13","1","2","2","NA","NA","23","2","2","3","2","NA","2","NA",0,0,5946,841,0,265,1,0,0,0,0,7149,0,59,0,0,1,"1",63,100834,"1","2","224.1666","1","2","6","2","1947","1","1","NA","1","2","2","1","1","NA","5","5","NA","8","3","NA","1"
"2011","EE",1008591,117.21209693571,"NA","1","2011","6","4",1972,"1","1","3","EE","2","NA","3","1","NA","NA","2","NA","3","23","3","NA","NA","l-n","NA","13","1","2","2","1","NA","23","2","2","3","2","NA","2","NA",0,0,6640,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",38,100859,"1","7","123.9467","1","2","NA","2","NA","NA","NA","1930","1","1","NA","1","1","2","3","NA","2","NA","4","4","1"
"2011","EE",1008592,117.21209693571,"NA","2","2011","9","3",1971,"2","2","1","Other","2","NA","5","2","NA","NA","2","NA","2","71","2","NA","NA","q","NA","NA","NA","2","NA","NA","4","18","1","1","2","2","NA","2","NA",0,0,2349,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",39,100859,"1","5","0","3","NA","NA","2","NA","NA","NA","NA","NA","-1","NA","1","1","2","NA","NA","2","NA","5","NA","NA"
"2011","EE",1008951,117.21209693571,"NA","1","2011","10","3",1960,"2","2","2","EE","2","NA","5","3","NA","NA","NA","NA","3","93","4","40","NA","h","NA","13","NA","2","2","NA","NA","18","2","2","2","2","NA","1","NA",0,0,7414,51,0,5096,1,0,0,0,0,0,0,0,0,0,1,"1",50,100895,"1","2","305.0127","3","2","1","2","1932","NA","NA","NA","NA","1","2","1","NA","2","8","1","2","9","4","3","NA"
"2011","EE",1008952,117.21209693571,"NA","2","2011","12","3",1956,"1","2","3","EE","2","NA","3","5","NA","NA","NA","NA","3","34","7","40","8","NA","NA","NA","1","2","2","NA","NA","20","3","2","3","2","NA","2","NA",0,0,3078,0,0,3266,1,0,0,0,4876,0,0,0,506,0,1,"1",54,100895,"1","6","100.8947","1","3","NA","2","NA","1","NA","1928","2","1","1","1","NA","2","NA","1","NA","NA","NA","5","NA"
"2011","EE",1008953,117.21209693571,"NA","1","2011","4","3",1988,"2","1","1","EE","2","3","2","6","NA","2","1","1","NA","NA",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,2535,1,0,0,0,0,0,0,0,0,17,1,"1",22,100895,"1","2","0","3","NA","3","2","NA","NA","2","NA","2","2","NA","NA","1","NA","7","NA","NA","2","NA","4","NA"
"2011","EE",1008954,117.21209693571,"NA","1","2011","22","3",1930,"2","4","3","EE","2","NA","2","7","NA","NA","2","NA","3","34","9","40","NA","NA","NA","NA","1","2","NA","NA","NA","23","3","1","2","2","NA","2","NA",0,32,0,0,0,0,1,0,0,0,0,3115,0,0,0,0,1,"1",80,100895,"1","5","252.725","1","NA","6","NA","NA","NA","NA","NA","NA","1","NA","1","NA","2","8","NA","NA","NA","NA","NA","NA"
"2011","EE",1009001,117.21209693571,"NA","1","2011","14","4",1971,"2","1","1","EE","2","NA","5","4","NA","NA","NA","NA","3","93","2","40","NA","r-u","NA","9","1","2","2","NA","NA","19","3","1","3","2","NA","2","NA",0,0,0,0,0,4253,1,0,20485,0,0,0,0,0,0,0,1,"1",39,100900,"1","2","101.8312","1","2","2","2","1936","1","1","1936","1","1","2","3","1","2","8","NA","2","NA","5","4","1"
"2011","EE",1009002,117.21209693571,"NA","2","2011","17","4",1971,"1","2","3","EE","2","NA","5","3","NA","NA","NA","NA","3","82","2","40","NA","l-n","NA","15","1","NA","1","1","3","18","NA","2","3","2","NA","2","NA",0,0,25440,10,0,3273,1,0,0,0,0,0,0,0,0,0,1,"1",39,100900,"1","5","122.3165","3","2","2","2","1962","1","1","1927","1","1","2","2","1","NA","NA","1","2","6","5","4","1"
"2011","EE",1009003,117.21209693571,"NA","2","2011","11","4",1990,"1","1","3","EE","2","3","2","10","NA","2","2","NA","NA","92",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","18","2","2","3","2","1","2","NA",0,0,0,0,0,2114,1,0,0,0,0,0,0,0,0,0,1,"1",20,100900,"1","7","128.2927","NA","NA","NA","NA","NA","NA","NA","-1","NA","-1","NA","NA","NA","NA","NA","1","NA","5","5","NA","1"
"2011","EE",1010031,117.21209693571,"NA","1","2011","13","2",1976,"2","2","1","EE","2","5","3","1","NA","2","1","NA","3","22","3","NA","NA","o","NA","NA","NA","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,1637,1,0,0,0,0,0,0,0,0,0,1,"1",34,101003,"1","7","0","NA","1","1","NA","NA","1","2","1921","NA","1","2","NA","NA","2","NA","1","1","NA","4","NA","NA"
"2011","EE",1010032,117.21209693571,"NA","2","2011","17","4",1968,"1","1","2","EE","2","NA","NA","1","NA","NA","NA","NA","3","13","5","40","NA","i","NA","13","1","2","2","3","1","19","2","1","3","2","NA","2","NA",0,0,7776,0,0,231,1,0,0,0,0,0,0,0,0,0,1,"1",42,101003,"1","3","112.0825","1","2","2","2","1939","1","1","1954","NA","1","2","NA","1","2","NA","1","NA","4","3","NA","NA"
"2011","EE",1010211,117.21209693571,"NA","2","2011","23","2",1979,"2","2","3","EE","1","NA","5","1","NA","NA","NA","NA","3","31","4","40","NA","g","NA","14","1","2","2","NA","NA","21","2","2","2","2","NA","2","NA",0,0,12467,0,0,1847,1,0,0,0,0,0,0,0,0,0,1,"1",31,101021,"1","2","106.6694","1","NA","2","2","1922","1","2","NA","2","1","2","2","2","2","9","1","2","NA","4","5","2"
"2011","EE",1010212,117.21209693571,"NA","1","2011","11","2",1960,"2","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","51","9","40","NA","q","3","13","NA","2","2","NA","NA","24","1","2","3","2","NA","2","NA",0,0,8887,287,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",50,101021,"1","6","0","NA","NA","3","2","NA","NA","1","1929","1","NA","NA","1","1","NA","8","1","2","6","4","3","NA"
"2011","EE",1010213,117.21209693571,"NA","2","2011","7","4",1961,"1","2","3","EE","2","NA","3","1","NA","1","2","NA","3","81","8","NA","NA","b-e","NA","NA","1","2","NA","NA","NA","16","4","2","1","1","NA","2","NA",0,0,2068,479,434,0,1,0,0,0,0,0,0,0,0,0,1,"1",49,101021,"1","2","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","1","NA","NA","5","2","NA","NA","3","2"
"2011","EE",1010331,117.21209693571,"NA","1","2011","10","2",1963,"2","2","3","EE","1","NA","5","3","NA","1","1","NA","NA","91","5","40","NA","l-n","3","3","1","1","2","NA","NA","18","NA","1","1","2","NA","2","NA",0,0,0,0,0,0,1,230,575,0,0,0,0,0,0,0,1,"1",47,101033,"1","7","0","NA","2","1","2","NA","NA","NA","-1","NA","NA","2","NA","NA","NA","1","5","NA","1","4","NA","NA"
"2011","EE",1010332,117.21209693571,"NA","1","2011","11","4",1965,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","82","7","40","18","f","NA","13","1","2","2","NA","NA","23","3","2","3","2","NA","2","NA",0,0,8840,657,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",45,101033,"1","2","67.00046","3","2","2","2","1933","1","2","1949","2","1","2","3","1","NA","-1","1","2","4","4","3","1"
"2011","EE",1010333,117.21209693571,"NA","1","2011","17","4",1987,"2","1","2","EE","2","3","3","1","NA","NA","NA","NA","3","52","8","NA","NA","b-e","NA","13","1","1","NA","NA","NA","18","2","2","3","1","NA","2","NA",0,0,6658,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",23,101033,"1","7","297.8831","NA","2","1","NA","NA","1","1","NA","1","1","NA","2","1","NA","4","NA","2","NA","4","3","1"
"2011","EE",1010631,117.21209693571,"NA","1","2011","8","4",1951,"1","4","1","EE","2","3","2","5","NA","2","2","NA","3","71","9","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,868,0,0,0,1,0,0,0,0,0,0,0,116,0,1,"1",59,101063,"1","5","0","1","NA","3","NA","NA","NA","NA","1951","NA","NA","2","NA","NA","2","7","1","2","NA","5","4","1"
"2011","EE",1010632,117.21209693571,"NA","1","2011","17","4",1951,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","23","2","35","NA","o","NA","13","1","2","2","NA","NA","17","2","2","3","2","NA","2","1",0,0,8428,0,0,4991,1,0,0,0,0,0,0,0,0,0,1,"1",59,101063,"1","2","0","1","2","NA","2","NA","NA","2","1954","1","1","1","NA","1","NA","6","1","2","7","3","NA","1"
"2011","EE",1010633,117.21209693571,"NA","1","2011","18","1",1981,"1","2","3","EE","2","NA","3","1","NA","1","NA","NA","3","83","0 - 1","NA","NA","j","NA","3","1","2","NA","NA","NA","19","NA","2","3","1","NA","1","NA",0,0,4057,0,0,1385,1,0,0,0,0,0,0,0,0,0,1,"1",29,101063,"1","2","0","NA","NA","1","3","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","-1","NA","3","1"
"2011","EE",1010634,117.21209693571,"NA","1","2011","16","1",1982,"1","1","1","EE","2","5","3","1","NA","NA","NA","NA","1","23","8","40","NA","f","NA","10","1","2","2","NA","4","18","2","2","3","2","NA","2","NA",0,96,9497,65,0,640,1,0,0,0,0,0,0,0,2249,0,1,"1",28,101063,"1","2","215.4769","3","2","NA","2","NA","1","2","1946","1","1","2","3","NA","2","2","NA","2","2","5","5","1"
"2011","EE",1011141,117.21209693571,"NA","2","2011","3","3",1952,"2","5","3","Other","2","NA","3","5","NA","1","2","NA","3","52","7","NA","NA","NA","NA","NA","1","2","NA","NA","1","19","4","2","3","2","1","2","NA",0,0,0,0,0,0,1,0,1764,0,0,0,0,0,0,0,1,"1",58,101114,"1","2","201.3292","3","2","2","NA","1947","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","3","NA","1"
"2011","EE",1011142,117.21209693571,"NA","2","2011","10","3",1983,"2","1","1","EE","2","NA","2","8","NA","1","2","NA","3","13","6","NA","NA","NA","1","NA","1","2","NA","NA","NA","14","3","1","1","1","8","2","NA",96,0,0,0,0,6709,1,0,0,0,0,0,0,0,1758,0,1,"1",27,101114,"1","7","0","NA","2","NA","NA","1935","NA","NA","NA","1","NA","1","2","1","NA","NA","1","NA","4","NA","NA","NA"
"2011","EE",1011143,117.21209693571,"NA","1","2011","19","2",1985,"2","1","2","EE","2","NA","5","1","NA","1","2","NA","3","72","5","NA","NA","q","NA","NA","1","2","2","NA","NA","18","3","2","1","2","NA","2","NA",0,0,3545,416,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",25,101114,"1","2","0","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA"
"2011","EE",1011144,117.21209693571,"NA","2","2011","27","3",1984,"1","1","1","Other","2","NA","3","5","NA","NA","2","NA","3","24",,"NA","NA","NA","NA","NA","1","2","NA","NA","2","16","3","1","2","2","NA","2","NA",0,0,4357,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",26,101114,"1","2","241.4986","NA","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","1","NA","3","2","NA","1"
"2011","EE",1011201,117.21209693571,"NA","2","2011","14","4",1984,"2","1","3","EE","2","NA","5","5","NA","1","2","NA","3","74","2","NA","NA","NA","NA","NA","NA","2","2","NA","6","19","NA","1","2","2","NA","2","NA",0,0,1310,0,0,5591,1,129,0,0,0,0,0,0,0,0,1,"1",26,101120,"1","6","0","NA","1","NA","NA","1950","NA","NA","1958","2","NA","NA","NA","1","2","-1","NA","NA","NA","3","5","1"
"2011","EE",1011202,117.21209693571,"NA","1","2011","13","1",1977,"1","2","2","EE","1","NA","3","5","NA","NA","1","NA","3","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,1203,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",33,101120,"1","2","0","4","NA","1","2","1960","NA","NA","NA","NA","NA","3","NA","NA","NA","8","NA","NA","7","NA","NA","NA"
"2011","EE",1011203,117.21209693571,"NA","2","2011","18","4",1932,"2","4","1","EE","2","NA","3","7","NA","NA","NA","NA","3","71","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","18","3","1","1","2","NA","1","NA",0,0,0,0,0,3266,1,0,0,0,0,3499,0,0,0,0,1,"1",78,101120,"1","2","0","NA","NA","2","2","NA","NA","NA","NA","2","NA","NA","3","NA","1","NA","1","NA","NA","3","3","NA"
"2011","EE",1011401,117.21209693571,"NA","1","2011","11","3",1979,"2","2","3","EE","2","NA","5","1","NA","NA","2","NA","3","51","5","35","1","o","NA","NA","2","2","2","NA","NA","20","2","1","3","2","NA","2","NA",0,0,8523,0,0,2069,1,383,0,0,0,0,0,0,0,0,1,"1",31,101140,"1","6","44.68793","NA","2","4","2","1942","1","1","1925","NA","2","1","3","1","2","NA","NA","NA","NA","4","4","1"
"2011","EE",1011402,117.21209693571,"NA","1","2011","26","2",1975,"1","2","3","EE","1","3","5","3","NA","NA","2","NA","NA","NA","0 - 1","NA","NA","h","NA","NA","NA","2","NA","NA","NA","24","NA","1","3","2","NA","2","NA",0,767,0,0,0,0,1,0,948,0,0,0,0,0,0,0,1,"1",35,101140,"1","2","121.7279","NA","3","NA","2","NA","1","NA","NA","NA","NA","NA","2","NA","2","NA","1","NA","2","NA","NA","1"
"2011","EE",1011561,117.21209693571,"NA","1","2011","22","1",1952,"1","2","3","Other","2","NA","2","5","NA","1","2","NA","3","71","8","NA","NA","NA","NA","NA","NA","2","NA","NA","1","NA","4","1","1","1","NA","2","NA",0,0,1033,0,0,1425,1,0,0,0,465,0,0,0,0,0,1,"1",58,101156,"1","2","0","NA","2","NA","2","NA","NA","2","NA","NA","NA","NA","NA","1","NA","NA","1","2","4","4","NA","NA"
"2011","EE",1011562,117.21209693571,"NA","1","2011","8","1",1955,"2","5","3","EE","2","NA","5","1","NA","NA","NA","NA","3","24","0 - 1","NA","NA","o","NA","15","1","2","2","NA","NA","20","2","2","3","2","NA","2","NA",0,0,8235,0,0,6149,1,456,-787,0,0,0,0,0,0,0,1,"1",55,101156,"1","6","167.3009","NA","2","2","2","NA","2","1","1951","1","1","NA","NA","NA","2","NA","NA","2","NA","4","5","1"
"2011","EE",1011563,117.21209693571,"NA","1","2011","16","2",1983,"2","1","1","EE","2","NA","3","3","NA","1","2","NA","3","24","5","40","NA","g","NA","NA","1","2","NA","1","NA","22","2","1","2","1","NA","2","NA",0,0,0,0,0,1796,1,0,3930,0,0,0,0,0,0,0,1,"1",27,101156,"1","7","0","NA","NA","2","1","1932","NA","NA","1924","1","1","NA","NA","NA","NA","1","NA","NA","5","NA","2","1"
"2011","EE",1011564,117.21209693571,"NA","1","2011","19","1",1984,"2","1","2","Other","2","3","3","5","NA","2","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","2","2","NA","NA","6","NA","NA","1","3","2","NA","2","NA",0,0,0,0,0,936,1,0,0,0,0,0,0,0,0,0,1,"1",26,101156,"1","2","0","NA","NA","NA","2","NA","2","NA","NA","1","NA","NA","2","NA","NA","2","1","NA","8","4","4","1"
"2011","EE",1011631,117.21209693571,"NA","2","2011","17","4",1980,"2","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","31","5","45","NA","g","NA","4","NA","2","1","NA","NA","22","2","1","3","2","NA","2","NA",0,0,13588,0,0,0,1,0,0,0,0,0,0,260,0,0,1,"1",30,101163,"1","3","279.4936","1","NA","2","1","NA","1","1","1924","2","2","NA","NA","1","2","1","NA","2","8","2","4","2"
"2011","EE",1011632,117.21209693571,"NA","1","2011","13","4",1981,"1","1","3","EE","2","NA","5","1","NA","NA","NA","NA","2","81","3","40","NA","b-e","NA","12","1","2","2","NA","NA","22","2","2","3","2","NA","2","NA",128,0,14897,0,0,4857,1,0,0,0,0,0,0,39,0,0,1,"1",29,101163,"1","7","394.5268","1","2","2","2","NA","1","2","NA","1","2","2","1","1","2","NA","1","NA","9","5","4","1"
"2011","EE",1011841,117.21209693571,"NA","2","2011","3","4",1970,"1","1","1","EE","2","NA","2","1","NA","1","NA","NA","3","22","8","40","NA","b-e","NA","13","1","2","2","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,17179,800,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",40,101184,"1","6","814.6797","1","2","4","NA","NA","1","2","1949","NA","NA","NA","2","1","2","8","1","2","-1","5","4","1"
"2011","EE",1011842,117.21209693571,"NA","2","2011","4","1",1973,"2","1","1","EE","2","NA","3","1","NA","1","NA","NA","3","34","8","40","NA","b-e","NA","5","1","2","2","NA","NA","20","3","1","3","1","NA","2","NA",0,0,8239,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",37,101184,"1","3","139.2735","3","3","NA","2","NA","NA","NA","NA","2","1","NA","2","1","2","7","1","NA","4","3","4","1"
"2011","EE",1012001,117.21209693571,"NA","2","2011","15","2",1965,"2","5","3","EE","2","5","5","1","NA","NA","NA","NA","3","23","0 - 1","50","NA","i","NA","13","1","1","2","NA","NA","21","2","2","3","1","NA","2","NA",0,0,9322,61,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",45,101200,"1","7","90.46053","NA","2","NA","2","1938","1","1","1938","1","1","1","2","1","2","7","1","NA","5","5","3","1"
"2011","EE",1012002,117.21209693571,"NA","2","2011","16","1",1961,"1","2","3","EE","2","NA","3","8","NA","1","1","NA","3","NA","7","NA","NA","NA","NA","NA","NA","2","2","NA","NA","22","3","1","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1659,0,1,"1",49,101200,"1","2","0","NA","NA","NA","NA","NA","2","1","NA","NA","2","NA","3","1","NA","NA","NA","1","NA","NA","NA","2"
"2011","EE",1012003,117.21209693571,"NA","1","2011","16","1",1985,"1","1","1","EE","2","NA","5","5","NA","2","2","1","3","41","0 - 1","NA","NA","NA","NA","NA","1","2","NA","NA","10","27","2","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",25,101200,"1","7","0","NA","NA","4","2","1958","NA","NA","NA","1","NA","NA","2","NA","NA","NA","1","2","NA","NA","NA","1"
"2011","EE",1012004,117.21209693571,"NA","2","2011","22","1",1987,"1","1","2","Other","2","NA","3","1","NA","1","2","NA","NA","72","9","50","NA","b-e","NA","NA","1","NA","NA","NA","NA","20","2","2","3","2","NA","2","NA",0,0,168,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",23,101200,"1","2","0","NA","NA","NA","1","1949","2","NA","NA","NA","1","NA","2","NA","NA","NA","1","NA","NA","4","NA","NA"
"2011","EE",1012041,117.21209693571,"NA","1","2011","4","1",1974,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","12","0 - 1","40","NA","j","NA","11","1","NA","2","NA","NA","23","NA","2","3","2","NA","2","NA",0,0,18468,0,0,2376,1,0,0,0,0,0,0,0,0,0,1,"1",36,101204,"1","2","454.5266","1","2","NA","2","1938","NA","NA","1965","1","1","2","NA","1","1","NA","NA","2","2","3","4","1"
"2011","EE",1012042,117.21209693571,"NA","2","2011","25","3",1977,"2","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","82","2","40","NA","b-e","NA","13","1","2","2","NA","NA","24","2","2","1","2","NA","2","NA",224,0,6123,0,0,2701,1,0,0,0,0,0,0,0,0,0,1,"1",33,101204,"1","2","63.26656","NA","2","1","NA","1938","NA","1","NA","NA","1","NA","NA","NA","NA","-1","1","2","NA","5","NA","1"
"2011","EE",1012681,117.21209693571,"NA","2","2011","3","2",1974,"1","1","2","Other","1","NA","5","3","NA","2","2","NA","3","71","0 - 1","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",97,0,0,0,0,2531,1,0,0,0,0,0,0,0,0,0,1,"1",36,101268,"1","7","373.284","NA","NA","3","NA","1936","1","2","NA","2","NA","2","NA","NA","NA","7","1","2","NA","NA","NA","1"
"2011","EE",1012682,117.21209693571,"NA","2","2011","19","1",1977,"2","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","12","4","40","NA","r-u","NA","12","1","2","1","NA","NA","18","3","2","3","2","NA","2","NA",0,0,5411,0,0,8427,1,0,0,0,0,0,0,0,0,0,1,"1",33,101268,"1","2","128.0676","1","2","3","2","1938","NA","2","NA","1","2","3","3","NA","2","NA","1","2","4","4","5","NA"
"2011","EE",1012891,117.21209693571,"NA","1","2011","18","4",1971,"2","2","3","EE","2","NA","2","5","NA","1","NA","NA","3","72","9","NA","NA","NA","NA","NA","2","2","NA","NA","10","NA","1","1","1","2","NA","2","1",0,0,1583,0,0,0,1,0,0,0,0,0,0,21,0,0,1,"1",39,101289,"1","2","0","NA","NA","2","2","NA","NA","2","1937","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","4","NA","NA"
"2011","EE",1012892,117.21209693571,"NA","2","2011","10","3",1970,"1","5","1","EE","2","NA","3","1","NA","NA","NA","NA","3","72","7","40","NA","f","NA","12","1","2","2","NA","NA","22","2","2","3","2","NA","2","1",0,0,24569,0,0,0,1,0,0,0,0,0,0,330,0,0,1,"1",40,101289,"1","2","66.30233","3","2","1","NA","NA","1","2","1946","2","2","1","3","1","1","7","NA","NA","3","3","NA","1"
"2011","EE",1013241,117.21209693571,"NA","2","2011","5","3",1978,"1","1","1","EE","2","NA","5","1","NA","NA","NA","NA","3","12","2","40","NA","b-e","NA","13","1","2","2","NA","NA","21","4","2","3","2","2","2","NA",0,0,18691,0,0,381,1,0,0,0,0,0,0,0,0,0,1,"1",32,101324,"1","2","184.2386","1","1","3","2","1945","1","1","1918","1","1","NA","NA","NA","2","8","1","2","4","4","NA","1"
