"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010"
"2004","EE",1105332,139.830954169797,"NA","2","2004","17","1",1966,"2","5","3","EE","2","NA","5","1","NA","NA","1","NA","2","7","NA","12","0","NA","b-e","NA","NA","NA","1","1","NA","NA","14","1","6","1","6","1","6","2","6","6","6","6","6","2","1","2","2","NA","1","NA",0,0,0,2320,0,0,0,19,0,0,0,0,0,0,0,1,110533,"1",37,"4","15.6466"
"2004","EE",1105333,139.830954169797,"NA","3","2004","10","2",1987,"2",,"3",,"2","5",,,"NA","1","2","1","3",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","8","7","7","7","5","7","7","3","3","5","5","2","1","3","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110533,"1",16,"1","15.6466"
"2004","EE",1105431,139.830954169797,"NA","1","2004","5","2",1974,"1","NA","1","Other","2","NA","3","1","NA","NA","NA","NA","3","8","NA","0","0","NA","b-e","NA","NA","NA","2","2","NA","NA","21","6","6","6","6","6","6","6","6","1","6","1","5","2","2","3","1","NA","2","NA",0,0,128,2064,0,0,0,639,0,0,0,0,0,0,0,1,110543,"1",29,"1","15.6466"
"2004","EE",1105432,139.830954169797,"NA","1","2004","10","1",1971,"2","5","1","EE","1","NA","4","8","NA","1","1","NA","NA","5","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","17","7","3","7","5","7","9","8","7","7","7","7","3","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110543,"1",32,"NA","15.6466"
"2004","EE",1105441,139.830954169797,"NA","2","2004","10","2",1965,"1","2","1","EE","2","NA","2","1","NA","NA","NA","NA","1","8","45","12","0","NA","b-e","NA","13","1","2","2","NA","NA","38","3","1","1","1","1","1","1","1","1","3","1","1","2","1","3","2","NA","2","NA",0,0,0,0,0,0,6305,0,0,0,0,0,0,0,0,1,110544,"1",38,"4","15.6466"
"2004","EE",1105442,139.830954169797,"NA","1","2004","20","2",1964,"2","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","4","40","12","0","NA","i","NA","12","1","2","2","NA","NA","18","5","1","1","1","7","1","1","1","1","1","1","1","2","2","3","2","3","2","NA",256,32,0,5519,0,0,0,256,0,0,0,0,0,0,0,1,110544,"1",39,"1","15.6466"
"2004","EE",1105445,139.830954169797,"NA","2","2004","15","2",1923,"1","2","1","EE","2","NA","1","5","NA","1","NA","NA","NA","9","40","12","0","NA","NA","NA","13","NA","NA","NA","NA","NA","18","2","2","7","6","1","1","6","6","6","1","6","6","3","1","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1722,0,0,0,0,1,110544,"1",80,"1","15.6466"
"2004","EE",1105446,139.830954169797,"NA","2","2004","10","3",1931,"2","4","1","EE","2","NA","3","5","NA","NA","2","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","6","6","6","6","1","6","6","6","6","6","1","1","3","2","3","2","NA","2","1",0,0,320,1020,0,0,0,0,0,0,677,0,0,0,0,1,110544,"1",72,"1","15.6466"
"2004","EE",1106601,139.830954169797,"NA","3","2004","40","1",1956,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","7","45","12","0","NA","b-e","NA","4","1","1","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","4","1","3","2","NA","2","NA",0,0,0,6500,0,0,0,256,0,0,0,0,0,0,0,1,110660,"1",47,"1","15.6466"
"2004","EE",1106602,139.830954169797,"NA","2","2004","21","3",1958,"2","2","3","EE","2","NA","4","1","NA","NA","2","NA","3","0 - 1","NA","0","0","NA","g","NA","NA","NA","NA","NA","NA","NA","18","2","1","6","6","1","2","1","6","1","6","6","1","3","1","3","1","NA","2","NA",0,0,0,2333,0,0,0,0,0,0,0,0,0,0,0,1,110660,"1",45,"1","15.6466"
"2004","EE",1106603,139.830954169797,"NA","1","2004","30","2",1983,"1","1","1","EE","2","NA","3","4","NA","1","2","NA","4",,"NA","0","0","NA","NA","NA","3","NA","NA","NA","NA","NA","25","1","2","7","6","6","8","6","6","6","7","6","1","3","2","3","2","NA","2","NA",0,0,0,0,0,0,0,96,0,0,0,0,0,0,281,1,110660,"1",20,"1","15.6466"
"2004","EE",1106604,139.830954169797,"NA","2","2004","15","4",1985,"1","1","3","EE","2","3","2","4","NA","2","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","21","8","7","7","7","8","7","7","8","5","7","7","7","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110660,"1",18,"1","15.6466"
"2004","EE",1106605,139.830954169797,"NA","2","2004","9","3",1987,"2",,"2",,"1","5",,,"NA","1","NA","NA","3",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","8","5","7","5","5","8","8","7","5","8","7","3","2","3","2","1","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110660,"1",16,"3","15.6466"
"2004","EE",1106751,139.830954169797,"NA","2","2004","45","4",1965,"2","5","1","EE","2","NA","3","1","NA","NA","NA","NA","3","4","40","12","0","NA","a","NA","3","1","1","2","NA","NA","24","1","1","2","1","1","1","1","1","8","1","1","1","2","2","3","2","NA","2","NA",0,974,0,4992,0,0,0,0,0,0,0,0,136,0,0,1,110675,"1",38,"1","15.6466"
"2004","EE",1106752,139.830954169797,"NA","1","2004","15","2",1983,"2","1","3","EE","1","NA","3","1","NA","2","NA","NA","NA","8","NA","0","0","NA","b-e","NA","NA","NA","NA","NA","NA","NA","NA","7","7","7","5","8","7","8","7","9","7","7","7","2","2","3","2","1","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110675,"1",20,"1","15.6466"
"2004","EE",1106753,139.830954169797,"NA","2","2004","20","4",1986,"2","1","2","EE","1","NA","2","4","NA","2","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","7","5","9","7","8","8","5","7","8","7","5","5","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110675,"1",17,"1","15.6466"
"2004","EE",1106911,139.830954169797,"NA","2","2004","10","4",1948,"1","2","1","EE","1","NA","5","1","NA","NA","NA","NA","3","0 - 1","NA","12","0","NA","b-e","NA","12","1","2","2","NA","NA","18","1","1","1","6","1","6","1","8","1","1","3","8","2","2","3","2","NA","2","NA",0,403,0,5713,0,0,0,0,0,0,0,0,0,0,0,1,110691,"1",55,"3","15.6466"
"2004","EE",1106912,139.830954169797,"NA","2","2004","15","1",1949,"2","NA","1","EE","2","NA","5","1","NA","1","2","1","NA","2","NA","0","0","NA","l-n","NA","13","NA","NA","2","NA","NA","38","6","6","7","6","1","6","6","6","1","6","1","6","4","1","1","2","NA","2","NA",0,0,0,1394,0,0,0,32,0,0,0,0,0,475,0,1,110691,"1",54,"1","15.6466"
"2004","EE",1106913,139.830954169797,"NA","2","2004","25","1",1973,"1","2","3","EE","2","NA","5","1","NA","1","NA","NA","3","0 - 1","NA","0","0","NA","g","NA","NA","NA","NA","2","NA","NA","21","6","1","1","6","6","6","1","2","6","6","6","6","3","2","1","1","NA","1","NA",0,0,0,2411,0,0,0,0,0,0,0,0,0,0,0,1,110691,"1",30,"1","15.6466"
"2004","EE",1106914,139.830954169797,"NA","2","2004","15","1",1980,"2","1","3","Other","2","NA","3","4","NA","1","2","NA","3","3","40","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","23","1","6","1","6","6","6","3","1","6","1","1","1","2","1","3","2","NA","2","1",0,0,0,0,0,266,0,0,0,0,0,1881,0,0,0,1,110691,"1",23,"3","15.6466"
"2004","EE",1106951,139.830954169797,"NA","2","2004","15","3",1964,"1","1","3","EE","2","NA","5","3","NA","NA","2","2","NA","7","20","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","23","8","6","6","5","8","5","5","2","8","7","6","5","3","1","3","2","NA","1","1",383,0,0,0,0,0,0,0,0,381,0,0,0,0,0,1,110695,"1",39,"3","15.6466"
"2004","EE",1106952,139.830954169797,"NA","2","2004","NA","4",1966,"2","2","1","Other","2","NA","5","8","NA","1","2","NA","2","4","NA","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","6","6","6","6","5","5","7","6","7","8","8","6","3","1","3","2","NA","2","NA",0,0,0,0,0,0,66,0,0,0,0,0,0,7,0,1,110695,"1",37,"1","15.6466"
"2004","EE",1106953,139.830954169797,"NA","2","2004","20","3",1986,"1","1","1","EE","1","5","1","4","NA","1","1","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","7","7","7","7","7","5","8","7","7","7","5","2","1","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110695,"1",17,"1","15.6466"
"2004","EE",1107411,139.830954169797,"NA","2","2004","15","3",1962,"1","2","1","Other","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","NA","b-e","NA","12","1","2","2","NA","NA","24","1","1","1","1","1","1","8","1","1","1","1","8","3","2","3","2","NA","2","NA",0,0,639,5937,0,0,0,0,0,0,0,0,0,0,0,1,110741,"1",41,"1","15.6466"
"2004","EE",1107412,139.830954169797,"NA","2","2004","15","4",1965,"2","2","3","EE","2","5","3","1","NA","NA","NA","NA","3","3","30","12","0","NA","o","NA","NA","NA","NA","2","NA","NA","22","1","1","1","1","1","1","1","1","1","1","1","1","4","2","3","2","NA","2","NA",0,0,38,4725,0,24,0,0,0,0,0,0,0,0,0,1,110741,"1",38,"1","15.6466"
"2004","EE",1107413,139.830954169797,"NA","2","2004","10","1",1983,"2","1","2","Other","2","NA","3","2","NA","2","2","NA","3","8","NA","0","0","NA","a","NA","NA","NA","NA","NA","NA","NA","NA","8","7","6","6","7","8","1","6","7","6","7","8","3","2","2","2","NA","2","NA",0,0,128,246,0,0,0,192,0,0,0,0,0,0,0,1,110741,"1",20,"3","15.6466"
"2004","EE",1107414,139.830954169797,"NA","2","2004","5","3",1984,"2","1","2","EE","1","3","2","4","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","22","7","7","3","7","7","7","7","7","5","7","5","8","1","2","3","2","NA","1","NA",0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,1,110741,"1",19,"1","15.6466"
"2004","EE",1107415,139.830954169797,"NA","3","2004","15","2",1987,"1",,"3",,"2","5",,,"NA","1","2","NA","NA",,"NA","0","0","NA",,"NA","5","NA","NA","2","NA","NA","17","7","7","7","7","8","8","8","7","7","4","8","3","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110741,"1",16,"1","15.6466"
"2004","EE",1108051,139.830954169797,"NA","2","2004","5","3",1948,"2","2","3","Other","2","NA","3","5","NA","1","2","NA","NA","9","NA","0","0","NA","NA","NA","13","NA","NA","NA","NA","NA","24","6","6","2","6","6","6","6","6","5","6","6","6","4","1","1","2","NA","2","1",0,367,0,0,0,0,0,0,0,0,0,0,0,1638,0,1,110805,"1",55,"1","15.6466"
"2004","EE",1108052,139.830954169797,"NA","3","2004","10","2",1976,"1","1","1","Other","2","NA","2","1","NA","NA","NA","NA","3","8","40","0","0","NA","b-e","NA","NA","1","NA","2","NA","NA","19","1","5","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","1","7",0,0,0,3377,0,0,0,0,0,0,0,0,0,0,0,1,110805,"1",27,"3","15.6466"
"2004","EE",1108053,139.830954169797,"NA","2","2004","10","4",1978,"2","1","1","EE","2","NA","3","8","NA","2","2","1","NA","9","NA","0","0","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","5","5","5","7","5","7","5","7","7","5","8","7","2","NA","2","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110805,"1",25,"NA","15.6466"
"2004","EE",1108091,139.830954169797,"NA","2","2004","10","3",1963,"2","2","3","EE","2","NA","5","1","NA","1","2","NA","3","0 - 1","56","12","0","NA","l-n","NA","15","1","2","2","NA","NA","19","1","1","1","1","1","1","1","6","1","1","1","1","4","2","3","2","NA","2","NA",0,0,0,2954,49,0,0,64,0,0,0,0,30,0,0,1,110809,"1",40,"1","15.6466"
"2004","EE",1108092,139.830954169797,"NA","3","2004","68","2",1958,"1","NA","3","EE","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","NA","12","0","NA","l-n","NA","11","1","1","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,13660,0,0,0,0,0,0,0,0,0,0,0,1,110809,"1",45,"1","15.6466"
"2004","EE",1108093,139.830954169797,"NA","2","2004","10","3",1986,"2","1","3","EE","1","5","2","4","NA","2","1","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","5","4","4","5","3","5","7","7","9","7","3","2","1","3","2","NA","2","NA",1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110809,"1",17,"1","15.6466"
"2004","EE",1108094,139.830954169797,"NA","2","2004","38","4",1987,"1",,"NA",,"2","NA",,,"NA","2","2","NA","NA",,"NA","12","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","7","7","8","5","5","7","7","8","7","7","5","3","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110809,"1",16,"1","15.6466"
"2004","EE",1108171,139.830954169797,"NA","3","2004","15","2",1956,"1","2","3","Other","2","NA","4","1","NA","NA","NA","NA","3","7","40","12","0","NA","b-e","NA","4","NA","2","2","NA","NA","27","1","1","1","1","1","1","1","1","1","1","2","1","1","2","3","2","NA","2","NA",0,42,0,5388,0,0,0,0,0,0,0,0,0,0,0,1,110817,"1",47,"3","15.6466"
"2004","EE",1108172,139.830954169797,"NA","1","2004","10","1",1960,"2","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","l-n","NA","13","1","1","2","NA","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","3","2","2","2","NA","1","NA",0,0,0,14419,0,0,0,0,0,0,0,0,0,0,0,1,110817,"1",43,"1","15.6466"
"2004","EE",1108173,139.830954169797,"NA","2","2004","15","3",1981,"2","1","1","EE","2","5","3","4","NA","2","2","NA","NA",,"40","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","17","7","8","8","7","7","5","7","8","7","7","7","8","2","2","3","2","NA","2","1",0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,1,110817,"1",22,"3","15.6466"
"2004","EE",1108174,139.830954169797,"NA","3","2004","5","1",1983,"2","1","1","EE","2","3","3","4","NA","NA","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","7","7","7","7","7","7","8","7","5","5","8","2","1","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110817,"1",20,"1","15.6466"
"2004","EE",1108175,139.830954169797,"NA","1","2004","20","1",1986,"1","1","NA","EE","1","NA","2","4","NA","2","1","1","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","7","5","8","7","7","7","7","8","7","7","5","7","2","1","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110817,"1",17,"1","15.6466"
"2004","EE",1108441,139.830954169797,"NA","3","2004","5","1",1959,"2",,"3",,"1","NA",,,"NA","2","2","NA","3",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","8","7","3","5","7","7","5","7","7","8","8","5","2","2","1","1","NA","2","NA",0,0,767,0,0,0,0,511,0,0,0,0,0,0,0,1,110844,"1",44,"1","15.6466"
"2004","EE",1108442,139.830954169797,"NA","3","2004","15","3",1961,"1","2","3","EE","1","NA","3","1","NA","NA","NA","NA","3","3","40","12","0","NA","i","NA","13","1","2","2","NA","NA","21","1","9","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,10412,0,0,0,0,0,0,0,0,0,0,0,1,110844,"1",42,"1","15.6466"
"2004","EE",1108443,139.830954169797,"NA","2","2004","10","4",1980,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","3","48","12","0","NA","f","NA","13","1","2","2","NA","NA","24","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,4871,0,0,0,0,0,0,0,0,0,0,0,1,110844,"1",23,"4","15.6466"
"2004","EE",1108444,139.830954169797,"NA","2","2004","20","4",1987,"2",,"3",,"2","5",,,"NA","1","2","NA","NA",,"NA","0","0","NA",,"NA","13","NA","NA","NA","NA","NA","19","3","8","3","7","7","7","8","3","7","8","7","8","4","2","3","2","NA","2","NA",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,110844,"1",16,"1","15.6466"
"2004","EE",1108791,139.830954169797,"NA","1","2004","25","1",1960,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","3","50","12","0","NA","f","NA","13","1","2","NA","NA","NA","19","1","3","1","1","3","1","1","1","1","6","1","1","3","1","3","1","NA","1","NA",0,0,0,16500,0,0,0,0,0,0,0,0,652,0,0,1,110879,"1",43,"4","15.6466"
"2004","EE",1108792,139.830954169797,"NA","3","2004","12","1",1957,"2","5","1","EE","2","NA","4","1","NA","NA","NA","NA","3","4","NA","12","0","NA","g","NA","13","1","2","2","NA","NA","19","1","1","1","2","1","6","1","2","4","1","6","1","2","2","2","2","NA","2","NA",0,0,0,4636,0,0,0,0,0,0,0,0,0,0,0,1,110879,"1",46,"1","15.6466"
"2004","EE",1108793,139.830954169797,"NA","2","2004","25","1",1981,"2","1","3","EE","2","NA","3","4","NA","1","2","1","3",,"35","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","6","8","8","9","3","7","7","6","1","3","6","2","3","1","3","2","NA","2","NA",0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,110879,"1",22,"1","15.6466"
"2004","EE",1108794,139.830954169797,"NA","2","2004","23","3",1987,"2",,"1",,"2","NA",,,"NA","1","1","NA","NA",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","5","8","5","3","5","7","8","8","7","7","7","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110879,"1",16,"1","15.6466"
"2004","EE",1108795,139.830954169797,"NA","2","2004","10","4",1986,"2","1","1","EE","2","NA","2","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","8","8","7","5","8","8","5","7","4","8","5","3","2","2","2","NA","2","NA",0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110879,"1",17,"1","15.6466"
"2004","EE",1109151,139.830954169797,"NA","2","2004","25","3",1964,"1","2","1","EE","2","NA","4","1","NA","1","NA","NA","3","3","NA","12","0","NA","b-e","NA","NA","NA","NA","NA","NA","NA","24","6","6","6","6","1","6","1","6","6","6","6","6","5","2","2","2","2","2","1",0,0,64,2245,0,170,0,0,0,0,0,0,0,0,0,1,110915,"1",39,"1","15.6466"
"2004","EE",1109152,139.830954169797,"NA","3","2004","15","2",1967,"2","NA","1","Other","2","NA","5","8","NA","NA","2","1","3","3","40","12","0","NA","NA","NA","13","1","2","NA","NA","NA","22","1","1","6","1","1","1","1","1","1","1","1","1","4","1","3","2","NA","2","NA",0,0,0,3122,0,0,0,0,0,0,0,0,0,0,0,1,110915,"1",36,"3","15.6466"
"2004","EE",1109281,139.830954169797,"NA","3","2004","10","1",1939,"2","2","3","EU","2","NA","5","5","NA","1","NA","NA","NA",,"40","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","21","6","6","1","6","1","6","6","6","6","6","6","6","4","1","2","2","NA","2","NA",0,0,0,0,0,1534,0,128,0,0,1516,0,0,0,0,1,110928,"1",64,"1","15.6466"
"2004","EE",1109282,139.830954169797,"NA","2","2004","20","2",1929,"1","2","3","EE","2","NA","2","5","NA","1","2","NA","3","9","40","7","0","NA","NA","NA","NA","NA","NA","2","NA","NA","16","6","6","1","8","6","5","6","8","6","6","6","6","3","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,1,110928,"1",74,"1","15.6466"
"2004","EE",1109283,139.830954169797,"NA","2","2004","15","1",1974,"2","2","1","EE","1","NA","3","6","NA","1","NA","NA","3","5","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","6","8","7","6","5","8","5","6","6","6","6","6","3","2","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,1,110928,"1",29,"NA","15.6466"
"2004","EE",1109284,139.830954169797,"NA","3","2004","15","1",1965,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","50","12","0","NA","f","NA","13","1","2","2","NA","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","3","2","2","2","NA","2","NA",0,0,0,4875,0,0,0,192,0,0,0,0,0,0,0,1,110928,"1",38,"1","15.6466"
"2004","EE",1109421,139.830954169797,"NA","2","2004","10","1",1950,"1","2","3","EE","1","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","k","NA","11","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","1",0,0,0,5004,0,0,0,0,0,0,0,0,0,0,0,1,110942,"1",53,"4","15.6466"
"2004","EE",1109422,139.830954169797,"NA","2","2004","23","4",1956,"2","2","3","Other","2","NA","4","3","NA","1","2","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","8","7","8","5","7","7","7","7","7","7","7","1","1","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110942,"1",47,"1","15.6466"
"2004","EE",1109423,139.830954169797,"NA","2","2004","10","2",1980,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","15","f","NA","13","1","NA","2","NA","NA","17","1","1","1","1","1","6","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,0,2532,0,0,0,0,0,0,0,0,0,0,0,1,110942,"1",23,"3","15.6466"
"2004","EE",1109881,139.830954169797,"NA","1","2004","9","4",1953,"1","2","1","EE","2","NA","2","1","NA","1","NA","NA","3","8","40","1","0","NA","i","NA","12","1","2","NA","NA","NA","20","1","1","1","1","1","1","1","1","6","1","4","1","2","2","3","2","NA","2","1",0,0,0,4592,0,0,0,160,0,0,0,0,50,0,0,1,110988,"1",50,"1","15.6466"
"2004","EE",1109882,139.830954169797,"NA","1","2004","15","3",1956,"2","1","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","12","NA","l-n","NA","15","2","2","2","NA","NA","21","1","1","1","2","3","2","1","2","1","1","1","1","3","1","3","2","NA","2","NA",1534,0,0,2938,0,0,0,0,0,0,0,0,0,0,0,1,110988,"1",47,"1","15.6466"
"2004","EE",1109883,139.830954169797,"NA","2","2004","18","1",1976,"1","2","3","EE","2","NA","3","3","NA","1","2","NA","NA","8","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","5","8","7","3","8","7","8","7","7","7","7","2","2","3","1","NA","2","NA",0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,1,110988,"1",27,"1","15.6466"
"2004","EE",1109884,139.830954169797,"NA","1","2004","20","4",1986,"2","1","2","EE","1","NA","2","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","7","7","7","4","7","7","8","8","7","4","7","7","2","2","3","2","7","1","NA",0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,1,110988,"1",17,"1","15.6466"
"2004","EE",1110331,139.830954169797,"NA","2","2004","16","3",1929,"2","NA","2","EE","2","NA","2","5","NA","1","NA","NA","NA","6","NA","0","0","NA","NA","NA","15","NA","NA","NA","NA","NA","16","1","2","6","6","5","6","8","6","6","1","6","8","2","1","3","2","NA","1","NA",0,0,1023,0,0,77,0,0,0,0,1324,0,0,0,0,1,111033,"1",74,"1","15.6466"
"2004","EE",1110332,139.830954169797,"NA","2","2004","15","3",1967,"2","NA","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","NA","12","0","NA","l-n","NA","12","1","2","2","NA","NA","16","1","1","1","1","1","1","1","1","1","1","8","1","2","1","3","1","NA","2","NA",0,0,0,2892,0,0,0,0,0,0,0,0,0,0,0,1,111033,"1",36,"1","15.6466"
"2004","EE",1110333,139.830954169797,"NA","2","2004","15","3",1968,"1",,"3",,"1","3",,,"NA","1","2","NA","3",,"NA","7","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","7","7","7","5","7","5","7","5","7","7","7","1","2","3","2","NA","1","1",0,167,64,0,0,0,0,0,0,0,0,0,0,0,0,1,111033,"1",35,"3","15.6466"
"2004","EE",1110551,139.830954169797,"NA","2","2004","10","1",1965,"2","2","3","Other","2","3","3","1","NA","1","NA","NA","2","5","NA","0","0","NA","g","NA","NA","NA","NA","NA","NA","NA","22","6","7","6","8","8","1","6","3","7","1","6","8","3","2","3","2","NA","1","NA",0,0,0,1487,0,0,0,0,0,0,0,0,0,0,0,1,111055,"1",38,"4","15.6466"
